日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2015-01-01,67,良,121,41,73,48,32,1.17,34,唐山,2015,01
2015-01-02,92,良,353,61,109,65,54,2.17,24,唐山,2015,01
2015-01-03,177,中度污染,307,137,215,95,116,3.9,9,唐山,2015,01
2015-01-04,227,重度污染,296,176,289,106,175,5.19,15,唐山,2015,01
2015-01-05,160,中度污染,226,110,222,70,146,4.93,24,唐山,2015,01
2015-01-06,62,良,136,32,70,44,33,0.88,41,唐山,2015,01
2015-01-07,115,轻度污染,302,84,149,68,106,3.35,21,唐山,2015,01
2015-01-08,144,轻度污染,291,109,175,91,113,2.64,12,唐山,2015,01
2015-01-09,174,中度污染,290,133,204,90,81,2.95,20,唐山,2015,01
2015-01-10,209,重度污染,316,165,251,114,111,3.52,15,唐山,2015,01
2015-01-11,114,轻度污染,195,84,148,74,109,3.06,16,唐山,2015,01
2015-01-12,114,轻度污染,248,84,143,71,86,2.62,19,唐山,2015,01
2015-01-13,188,中度污染,338,146,215,94,103,3.23,13,唐山,2015,01
2015-01-14,379,严重污染,367,310,464,128,177,7.43,7,唐山,2015,01
2015-01-15,243,重度污染,333,194,267,80,91,3.13,8,唐山,2015,01
2015-01-16,208,重度污染,324,166,244,84,47,2.78,21,唐山,2015,01
2015-01-17,80,良,120,53,94,66,46,1.27,28,唐山,2015,01
2015-01-18,126,轻度污染,250,82,160,69,62,1.7,30,唐山,2015,01
2015-01-19,92,良,174,58,125,71,87,2.37,26,唐山,2015,01
2015-01-20,131,轻度污染,290,99,174,78,120,4.41,9,唐山,2015,01
2015-01-21,96,良,160,62,121,55,69,2.2,28,唐山,2015,01
2015-01-22,146,轻度污染,292,110,165,79,76,2.27,21,唐山,2015,01
2015-01-23,190,中度污染,330,148,217,102,99,2.54,14,唐山,2015,01
2015-01-24,169,中度污染,251,129,208,77,137,3.54,18,唐山,2015,01
2015-01-25,163,中度污染,235,123,170,67,81,2.72,17,唐山,2015,01
2015-01-26,187,中度污染,267,144,197,64,52,2.14,23,唐山,2015,01
2015-01-27,59,良,105,30,62,46,35,1.25,43,唐山,2015,01
2015-01-28,89,良,310,64,112,59,75,2.52,25,唐山,2015,01
2015-01-29,98,良,287,72,109,50,36,1.33,32,唐山,2015,01
2015-01-30,55,良,111,27,60,39,28,1.14,47,唐山,2015,01
2015-01-31,72,良,194,48,86,58,50,1.76,31,唐山,2015,01
2015-02-01,170,中度污染,347,129,194,96,92,2.4,19,唐山,2015,02
