日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2026-01-01,30,优,69,12,27,24,3,0.45,30,北京,2026,01
2026-01-02,39,优,112,21,39,30,3,0.53,28,北京,2026,01
2026-01-03,54,良,140,30,53,43,3,0.69,18,北京,2026,01
2026-01-04,56,良,137,35,62,45,4,0.78,17,北京,2026,01
2026-01-05,45,优,115,25,45,36,4,0.67,29,北京,2026,01
2026-01-06,41,优,97,19,41,24,4,0.49,43,北京,2026,01
2026-01-07,31,优,13,11,25,20,3,0.38,47,北京,2026,01
2026-01-08,56,良,159,30,62,45,3,0.65,20,北京,2026,01
2026-01-09,76,良,236,42,102,43,4,0.7,26,北京,2026,01
2026-01-10,32,优,7,5,29,3,3,0.3,62,北京,2026,01
2026-01-11,31,优,23,11,31,12,3,0.4,47,北京,2026,01
2026-01-12,54,良,79,23,57,35,3,0.57,26,北京,2026,01
2026-01-13,32,优,19,14,32,26,4,0.47,45,北京,2026,01
2026-01-14,60,良,100,38,71,48,3,0.78,14,北京,2026,01
2026-01-15,94,良,223,70,136,56,3,0.94,14,北京,2026,01
