日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2018-01-01,202,重度污染,335,155,226,91,38,2.57,12,衡水,2018,01
2018-01-02,92,良,187,67,101,59,17,1.6,11,衡水,2018,01
2018-01-03,72,良,232,51,77,58,19,1.19,25,衡水,2018,01
2018-01-04,77,良,284,53,82,57,17,1.03,24,衡水,2018,01
2018-01-05,89,良,265,65,94,40,24,1.3,32,衡水,2018,01
2018-01-06,100,良,249,73,101,52,24,1.41,30,衡水,2018,01
2018-01-07,87,良,241,64,85,29,13,0.96,46,衡水,2018,01
2018-01-08,116,轻度污染,311,50,152,19,12,0.85,55,衡水,2018,01
2018-01-09,67,良,256,34,82,25,14,0.85,47,衡水,2018,01
2018-01-10,56,良,178,35,60,29,12,0.81,42,衡水,2018,01
2018-01-11,44,优,76,28,43,22,9,0.69,49,衡水,2018,01
2018-01-12,85,良,264,61,99,41,23,1.11,31,衡水,2018,01
2018-01-13,127,轻度污染,284,96,141,38,15,1.17,47,衡水,2018,01
2018-01-14,184,中度污染,332,143,193,57,23,1.71,28,衡水,2018,01
2018-01-15,304,严重污染,356,253,326,97,35,3.12,10,衡水,2018,01
2018-01-16,177,中度污染,303,129,214,73,34,2.4,21,衡水,2018,01
2018-01-17,125,轻度污染,217,91,194,65,29,1.75,10,衡水,2018,01
2018-01-18,192,中度污染,310,146,252,74,35,2.33,13,衡水,2018,01
2018-01-19,297,重度污染,358,247,342,82,37,2.63,18,衡水,2018,01
2018-01-20,294,重度污染,357,244,326,82,32,2.31,23,衡水,2018,01
2018-01-21,64,良,109,42,74,35,11,0.71,23,衡水,2018,01
2018-01-22,73,良,173,51,76,29,10,0.73,32,衡水,2018,01
2018-01-23,58,良,125,37,57,28,8,0.63,43,衡水,2018,01
2018-01-24,80,良,277,58,80,39,17,0.93,38,衡水,2018,01
2018-01-25,79,良,296,57,78,43,22,1.08,28,衡水,2018,01
2018-01-26,70,良,264,50,66,32,16,0.86,36,衡水,2018,01
2018-01-27,107,轻度污染,313,80,103,38,27,1.25,36,衡水,2018,01
2018-01-28,148,轻度污染,330,112,140,31,13,1.29,42,衡水,2018,01
2018-01-29,112,轻度污染,278,77,121,36,19,1.17,43,衡水,2018,01
2018-01-30,118,轻度污染,269,87,127,51,38,1.81,29,衡水,2018,01
2018-01-31,70,良,128,43,78,34,16,0.93,46,衡水,2018,01
2018-02-01,106,轻度污染,280,76,133,57,40,1.47,29,衡水,2018,02
2018-02-02,62,良,106,34,73,25,10,0.73,50,衡水,2018,02
2018-02-03,89,良,318,64,91,42,31,1.3,33,衡水,2018,02
2018-02-04,67,良,178,47,67,37,20,1.08,43,衡水,2018,02
2018-02-05,59,良,109,40,61,32,16,1.01,42,衡水,2018,02
2018-02-06,71,良,174,49,79,37,23,1.17,36,衡水,2018,02
2018-02-07,101,轻度污染,264,65,117,35,19,1.16,45,衡水,2018,02
2018-02-08,73,良,101,40,92,26,15,0.83,58,衡水,2018,02
2018-02-09,195,中度污染,319,109,260,40,26,1.39,42,衡水,2018,02
2018-02-10,69,良,115,34,87,14,10,0.66,60,衡水,2018,02
2018-02-11,86,良,202,45,114,30,15,0.86,47,衡水,2018,02
2018-02-12,60,良,106,34,69,16,17,0.84,64,衡水,2018,02
2018-02-13,86,良,238,56,104,22,26,1.18,64,衡水,2018,02
2018-02-14,95,良,253,65,110,28,22,1.18,56,衡水,2018,02
2018-02-15,94,良,249,68,91,20,31,1.09,69,衡水,2018,02
2018-02-16,189,中度污染,299,148,190,18,41,1.22,79,衡水,2018,02
2018-02-17,298,重度污染,366,259,325,40,53,2.32,41,衡水,2018,02
2018-02-18,305,严重污染,363,254,311,40,39,2.88,52,衡水,2018,02
2018-02-19,308,严重污染,363,258,304,50,30,2.74,39,衡水,2018,02
2018-02-20,135,轻度污染,334,101,129,22,14,1.25,55,衡水,2018,02
2018-02-21,128,轻度污染,324,96,116,22,25,1.37,83,衡水,2018,02
2018-02-22,133,轻度污染,341,96,127,28,15,1.33,57,衡水,2018,02
2018-02-23,103,轻度污染,333,76,122,37,30,1.22,67,衡水,2018,02
2018-02-24,54,良,150,28,61,11,7,0.53,72,衡水,2018,02
2018-02-25,73,良,214,51,81,26,19,0.91,68,衡水,2018,02
2018-02-26,221,重度污染,365,174,240,56,28,1.81,78,衡水,2018,02
2018-02-27,230,重度污染,356,182,232,53,23,1.74,44,衡水,2018,02
2018-02-28,165,中度污染,327,126,168,32,12,1.38,89,衡水,2018,02
2018-03-01,85,良,267,49,96,28,8,0.8,72,衡水,2018,03
2018-03-02,86,良,276,56,109,21,11,0.85,76,衡水,2018,03
2018-03-03,134,轻度污染,321,101,129,20,8,0.93,55,衡水,2018,03
2018-03-04,122,轻度污染,337,80,135,26,9,0.93,46,衡水,2018,03
2018-03-05,62,良,268,36,70,31,13,0.84,61,衡水,2018,03
2018-03-06,60,良,247,37,65,30,17,0.87,54,衡水,2018,03
2018-03-07,81,良,300,57,92,30,11,0.95,61,衡水,2018,03
2018-03-08,92,良,317,66,96,37,10,1.23,56,衡水,2018,03
2018-03-09,95,良,284,68,121,32,12,0.97,83,衡水,2018,03
2018-03-10,154,中度污染,337,117,162,32,9,1.1,68,衡水,2018,03
2018-03-11,122,轻度污染,297,91,133,40,13,1.12,64,衡水,2018,03
2018-03-12,241,重度污染,359,192,263,65,19,1.82,63,衡水,2018,03
2018-03-13,223,重度污染,352,181,253,53,17,1.58,86,衡水,2018,03
2018-03-14,106,轻度污染,290,76,117,20,13,0.88,100,衡水,2018,03
2018-03-15,104,轻度污染,286,57,125,26,8,0.87,59,衡水,2018,03
2018-03-16,49,优,120,22,49,29,7,0.67,73,衡水,2018,03
2018-03-17,60,良,185,40,62,41,11,0.87,42,衡水,2018,03
2018-03-18,111,轻度污染,305,83,104,48,7,1.18,36,衡水,2018,03
2018-03-19,138,轻度污染,325,102,131,43,8,1.2,64,衡水,2018,03
2018-03-20,51,良,144,24,52,30,10,0.83,64,衡水,2018,03
2018-03-21,55,良,136,32,61,36,14,0.91,68,衡水,2018,03
2018-03-22,93,良,256,68,110,51,19,1.13,66,衡水,2018,03
