日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2017-01-01,338,严重污染,353,209,434,106,63,6.86,3,邯郸,2017,01
2017-01-02,362,严重污染,359,277,470,129,92,7.03,8,邯郸,2017,01
2017-01-03,236,重度污染,313,185,313,107,35,6.67,4,邯郸,2017,01
2017-01-04,255,重度污染,324,184,369,108,49,6.63,4,邯郸,2017,01
2017-01-05,284,重度污染,350,217,385,108,48,6.23,2,邯郸,2017,01
2017-01-06,282,重度污染,359,218,384,103,87,4.41,4,邯郸,2017,01
2017-01-07,282,重度污染,353,229,350,88,76,3.7,2,邯郸,2017,01
2017-01-08,290,重度污染,357,239,362,112,76,4.27,5,邯郸,2017,01
2017-01-09,196,中度污染,347,154,255,77,69,3.27,21,邯郸,2017,01
2017-01-10,224,重度污染,348,175,279,86,100,3.32,16,邯郸,2017,01
2017-01-11,285,重度污染,364,232,351,91,86,3.96,7,邯郸,2017,01
2017-01-12,187,中度污染,329,135,257,73,112,4.45,18,邯郸,2017,01
2017-01-13,126,轻度污染,308,94,176,64,103,3.15,24,邯郸,2017,01
2017-01-14,130,轻度污染,330,97,167,65,106,2.15,20,邯郸,2017,01
2017-01-15,140,轻度污染,329,105,180,67,118,2.21,11,邯郸,2017,01
2017-01-16,259,重度污染,354,208,301,75,107,2.79,4,邯郸,2017,01
2017-01-17,276,重度污染,350,225,324,88,127,3.2,5,邯郸,2017,01
2017-01-18,342,严重污染,359,291,395,100,129,4.14,3,邯郸,2017,01
2017-01-19,194,中度污染,332,139,234,59,75,2.54,34,邯郸,2017,01
2017-01-20,74,良,215,39,96,40,42,1.2,42,邯郸,2017,01
2017-01-21,105,轻度污染,303,71,147,58,72,1.89,27,邯郸,2017,01
2017-01-22,129,轻度污染,306,92,168,66,94,2.38,30,邯郸,2017,01
2017-01-23,267,重度污染,362,216,323,105,171,4.15,9,邯郸,2017,01
2017-01-24,215,重度污染,333,168,260,93,120,3.2,9,邯郸,2017,01
2017-01-25,333,严重污染,353,278,421,93,186,5.41,24,邯郸,2017,01
2017-01-26,374,严重污染,356,321,476,99,120,4.72,21,邯郸,2017,01
2017-01-27,137,轻度污染,271,96,190,36,55,1.66,62,邯郸,2017,01
2017-01-28,165,中度污染,227,126,229,29,61,1.47,40,邯郸,2017,01
2017-01-29,229,重度污染,346,169,301,46,77,2.3,32,邯郸,2017,01
2017-01-30,62,良,182,24,73,29,42,0.96,55,邯郸,2017,01
2017-01-31,81,良,237,41,109,26,49,1.42,54,邯郸,2017,01
2017-02-01,126,轻度污染,330,87,171,55,89,2.46,34,邯郸,2017,02
2017-02-02,133,轻度污染,306,94,183,48,68,2.74,51,邯郸,2017,02
2017-02-03,158,中度污染,295,118,201,27,32,1.74,71,邯郸,2017,02
2017-02-04,248,重度污染,342,200,336,50,44,3.03,15,邯郸,2017,02
2017-02-05,326,严重污染,358,260,418,78,100,4.95,37,邯郸,2017,02
2017-02-06,171,中度污染,335,128,221,69,80,2.63,26,邯郸,2017,02
2017-02-07,77,良,244,37,103,49,61,1.4,27,邯郸,2017,02
