日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2022-01-01,101,轻度污染,258,73,120,58,13,1.12,21,天津,2022,01
2022-01-02,32,优,30,13,33,34,8,0.65,34,天津,2022,01
2022-01-03,65,良,113,38,79,54,10,0.84,15,天津,2022,01
2022-01-04,61,良,106,39,76,49,11,0.97,20,天津,2022,01
2022-01-05,59,良,116,37,68,52,11,0.96,14,天津,2022,01
2022-01-06,114,轻度污染,258,86,129,69,12,1.32,9,天津,2022,01
2022-01-07,190,中度污染,321,145,195,71,10,1.54,12,天津,2022,01
2022-01-08,130,轻度污染,260,98,131,52,7,1.22,19,天津,2022,01
2022-01-09,53,良,106,31,55,40,8,0.73,24,天津,2022,01
2022-01-10,39,优,77,23,40,31,6,0.58,33,天津,2022,01
2022-01-11,24,优,18,11,24,30,9,0.64,32,天津,2022,01
2022-01-12,45,优,59,26,49,36,10,0.78,25,天津,2022,01
2022-01-13,29,优,25,12,30,23,5,0.44,40,天津,2022,01
2022-01-14,95,良,256,70,111,46,9,0.84,27,天津,2022,01
2022-01-15,72,良,132,49,80,32,6,0.65,33,天津,2022,01
2022-01-16,22,优,15,9,21,28,7,0.51,38,天津,2022,01
2022-01-17,39,优,85,20,40,41,7,0.62,26,天津,2022,01
2022-01-18,109,轻度污染,245,78,120,60,18,1.19,17,天津,2022,01
2022-01-19,63,良,139,40,68,30,9,0.91,31,天津,2022,01
2022-01-20,50,优,104,27,52,34,8,0.76,34,天津,2022,01
2022-01-21,71,良,185,51,81,41,9,1.06,25,天津,2022,01
2022-01-22,131,轻度污染,279,98,125,49,8,1.8,12,天津,2022,01
2022-01-23,140,轻度污染,286,106,128,41,13,1.47,29,天津,2022,01
2022-01-24,140,轻度污染,295,106,128,47,9,1.35,29,天津,2022,01
2022-01-25,113,轻度污染,233,85,102,42,6,1.0,33,天津,2022,01
2022-01-26,33,优,90,22,32,26,6,0.53,46,天津,2022,01
2022-01-27,45,优,156,31,45,37,8,0.74,34,天津,2022,01
2022-01-28,33,优,130,22,33,25,6,0.52,46,天津,2022,01
2022-01-29,52,良,211,36,51,34,8,0.78,39,天津,2022,01
2022-01-30,116,轻度污染,293,87,112,41,11,1.19,48,天津,2022,01
2022-01-31,49,优,126,32,44,12,5,0.56,63,天津,2022,01
2022-02-01,24,优,24,9,16,8,5,0.41,68,天津,2022,02
2022-02-02,38,优,122,23,34,18,6,0.53,60,天津,2022,02
2022-02-03,37,优,119,24,35,17,7,0.64,63,天津,2022,02
2022-02-04,23,优,46,8,15,7,5,0.4,71,天津,2022,02
2022-02-05,26,优,51,10,18,9,5,0.42,70,天津,2022,02
2022-02-06,30,优,69,14,25,15,5,0.47,63,天津,2022,02
2022-02-07,38,优,176,22,38,34,7,0.75,44,天津,2022,02
2022-02-08,48,优,182,32,50,44,7,0.84,38,天津,2022,02
2022-02-09,94,良,297,70,101,55,10,0.95,38,天津,2022,02
2022-02-10,130,轻度污染,310,99,136,61,10,1.13,39,天津,2022,02
2022-02-11,132,轻度污染,321,99,136,47,9,1.13,44,天津,2022,02
2022-02-12,57,良,173,35,64,26,7,0.76,52,天津,2022,02
2022-02-13,50,优,139,29,52,18,6,0.68,58,天津,2022,02
2022-02-14,38,优,104,24,36,20,5,0.66,61,天津,2022,02
2022-02-15,39,优,80,26,38,30,7,0.75,53,天津,2022,02
2022-02-16,40,优,87,25,37,31,6,0.57,51,天津,2022,02
2022-02-17,43,优,188,29,43,39,7,0.69,44,天津,2022,02
2022-02-18,45,优,201,30,48,33,8,0.59,42,天津,2022,02
2022-02-19,26,优,82,11,23,14,5,0.41,67,天津,2022,02
2022-02-20,30,优,78,14,30,24,5,0.47,56,天津,2022,02
2022-02-21,27,优,65,11,26,19,6,0.45,62,天津,2022,02
2022-02-22,27,优,84,13,26,19,6,0.45,62,天津,2022,02
2022-02-23,54,良,214,33,59,48,9,0.7,37,天津,2022,02
2022-02-24,98,良,296,73,118,63,12,0.93,38,天津,2022,02
2022-02-25,178,中度污染,330,134,194,71,13,1.19,45,天津,2022,02
2022-02-26,59,良,156,33,57,36,6,0.57,58,天津,2022,02
2022-02-27,64,良,160,32,79,44,9,0.65,49,天津,2022,02
2022-02-28,92,良,253,63,129,53,11,0.89,45,天津,2022,02
2022-03-01,28,优,21,8,24,18,5,0.36,69,天津,2022,03
2022-03-02,58,良,118,29,66,40,7,0.59,49,天津,2022,03
2022-03-03,78,良,186,47,104,50,12,0.83,39,天津,2022,03
2022-03-04,95,良,255,45,128,42,10,0.87,43,天津,2022,03
2022-03-05,42,优,50,11,43,31,6,0.46,51,天津,2022,03
2022-03-06,52,良,142,26,57,54,12,0.76,35,天津,2022,03
2022-03-07,56,良,176,33,67,46,9,0.75,43,天津,2022,03
2022-03-08,94,良,269,68,127,62,14,1.05,52,天津,2022,03
