日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2017-01-01,124,轻度污染,152,89,183,71,58,3.17,7,承德,2017,01
2017-01-02,84,良,89,53,108,55,24,1.72,29,承德,2017,01
2017-01-03,101,轻度污染,110,68,144,70,46,2.27,10,承德,2017,01
2017-01-04,107,轻度污染,131,75,153,70,34,2.41,11,承德,2017,01
2017-01-05,118,轻度污染,206,87,170,75,34,2.43,8,承德,2017,01
2017-01-06,146,轻度污染,291,110,205,79,42,3.45,11,承德,2017,01
2017-01-07,151,中度污染,309,114,189,81,33,3.09,7,承德,2017,01
2017-01-08,58,良,117,38,60,37,17,0.92,42,承德,2017,01
2017-01-09,44,优,48,21,41,30,17,0.74,49,承德,2017,01
2017-01-10,44,优,72,19,41,23,12,0.57,61,承德,2017,01
2017-01-11,67,良,157,35,82,50,26,1.33,23,承德,2017,01
2017-01-12,61,良,154,32,71,42,26,1.24,33,承德,2017,01
2017-01-13,38,优,55,12,26,8,8,0.34,76,承德,2017,01
2017-01-14,48,优,97,26,52,35,17,0.81,37,承德,2017,01
2017-01-15,74,良,202,48,93,51,32,1.5,15,承德,2017,01
2017-01-16,94,良,237,70,116,52,36,1.56,11,承德,2017,01
2017-01-17,117,轻度污染,256,87,135,55,36,1.76,19,承德,2017,01
2017-01-18,58,良,93,31,65,39,19,0.94,28,承德,2017,01
2017-01-19,57,良,95,29,65,30,23,0.8,42,承德,2017,01
2017-01-20,46,优,76,23,41,25,20,0.62,56,承德,2017,01
2017-01-21,53,良,57,26,58,26,15,0.74,47,承德,2017,01
2017-01-22,41,优,26,22,38,24,15,0.63,49,承德,2017,01
2017-01-23,53,良,67,30,58,38,25,0.95,32,承德,2017,01
2017-01-24,69,良,125,43,83,48,34,1.41,24,承德,2017,01
2017-01-25,112,轻度污染,195,81,139,64,51,2.15,19,承德,2017,01
2017-01-26,129,轻度污染,222,87,157,52,34,1.93,39,承德,2017,01
2017-01-27,61,良,81,39,60,32,30,1.0,46,承德,2017,01
2017-01-28,239,重度污染,308,195,247,48,65,1.5,24,承德,2017,01
2017-01-29,66,良,132,36,73,17,16,0.64,60,承德,2017,01
2017-01-30,43,优,65,21,36,20,20,0.67,59,承德,2017,01
