日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2024-01-01,138,轻度污染,282,104,154,61,3,1.05,17,廊坊,2024,01
2024-01-02,161,中度污染,304,122,165,81,2,1.26,4,廊坊,2024,01
2024-01-03,46,优,94,21,49,37,2,0.57,41,廊坊,2024,01
2024-01-04,127,轻度污染,322,91,138,79,4,1.11,13,廊坊,2024,01
2024-01-05,51,良,94,23,57,50,2,0.52,29,廊坊,2024,01
2024-01-06,33,优,27,12,36,28,2,0.4,39,廊坊,2024,01
2024-01-07,26,优,20,9,26,27,2,0.34,35,廊坊,2024,01
2024-01-08,67,良,148,43,81,66,7,0.83,9,廊坊,2024,01
2024-01-09,66,良,121,41,80,61,7,0.86,13,廊坊,2024,01
2024-01-10,77,良,166,50,86,64,5,0.96,18,廊坊,2024,01
2024-01-11,121,轻度污染,210,91,144,83,5,1.29,9,廊坊,2024,01
2024-01-12,162,中度污染,257,123,177,100,6,1.83,6,廊坊,2024,01
2024-01-13,87,良,153,57,92,58,4,1.06,21,廊坊,2024,01
2024-01-14,37,优,41,10,39,30,2,0.35,49,廊坊,2024,01
2024-01-15,54,良,108,28,62,60,5,0.78,23,廊坊,2024,01
2024-01-16,94,良,251,70,112,70,6,1.02,11,廊坊,2024,01
2024-01-17,92,良,235,68,90,51,2,0.75,6,廊坊,2024,01
2024-01-18,92,良,241,67,99,64,5,1.15,13,廊坊,2024,01
2024-01-19,60,良,199,32,68,58,9,0.91,15,廊坊,2024,01
2024-01-20,53,良,188,21,58,47,7,0.84,22,廊坊,2024,01
2024-01-21,38,优,137,5,39,9,1,0.29,63,廊坊,2024,01
2024-01-22,21,优,38,3,18,12,2,0.28,61,廊坊,2024,01
2024-01-23,23,优,30,4,20,20,1,0.33,54,廊坊,2024,01
2024-01-24,29,优,28,6,29,28,2,0.33,49,廊坊,2024,01
2024-01-25,38,优,44,13,39,44,3,0.45,36,廊坊,2024,01
2024-01-26,39,优,35,11,41,32,2,0.38,47,廊坊,2024,01
2024-01-27,36,优,29,13,38,35,3,0.39,46,廊坊,2024,01
2024-01-28,64,良,109,38,78,59,5,0.67,26,廊坊,2024,01
2024-01-29,108,轻度污染,221,80,126,67,6,1.22,17,廊坊,2024,01
2024-01-30,124,轻度污染,223,93,154,43,3,1.2,24,廊坊,2024,01
2024-01-31,120,轻度污染,236,88,130,48,3,1.1,30,廊坊,2024,01
2024-02-01,49,优,170,22,54,36,6,0.7,35,廊坊,2024,02
2024-02-02,74,良,238,51,90,49,3,0.86,18,廊坊,2024,02
2024-02-03,108,轻度污染,276,81,123,53,4,0.95,25,廊坊,2024,02
2024-02-04,85,良,233,63,100,51,8,1.19,25,廊坊,2024,02
2024-02-05,108,轻度污染,267,81,115,36,3,0.86,44,廊坊,2024,02
2024-02-06,83,良,206,57,79,26,2,0.68,52,廊坊,2024,02
2024-02-07,33,优,77,16,31,17,1,0.37,72,廊坊,2024,02
2024-02-08,47,优,79,28,40,18,2,0.45,74,廊坊,2024,02
2024-02-09,129,轻度污染,193,95,120,28,4,0.87,76,廊坊,2024,02
2024-02-10,42,优,14,26,40,8,3,0.32,82,廊坊,2024,02
2024-02-11,96,良,173,72,100,16,6,0.55,77,廊坊,2024,02
2024-02-12,157,中度污染,302,119,172,29,8,0.95,74,廊坊,2024,02
2024-02-13,214,重度污染,307,166,234,44,6,1.28,68,廊坊,2024,02
2024-02-14,157,中度污染,293,116,168,30,5,1.15,66,廊坊,2024,02
2024-02-15,30,优,24,9,23,10,2,0.25,75,廊坊,2024,02
2024-02-16,68,良,272,47,80,23,4,0.6,57,廊坊,2024,02
2024-02-17,80,良,270,57,90,23,4,0.59,62,廊坊,2024,02
2024-02-18,96,良,251,66,94,28,3,1.15,36,廊坊,2024,02
2024-02-19,40,优,106,8,44,4,1,0.23,75,廊坊,2024,02
2024-02-20,36,优,155,12,35,10,3,0.48,59,廊坊,2024,02
2024-02-21,24,优,78,14,23,13,2,0.34,59,廊坊,2024,02
2024-02-22,27,优,81,8,19,14,4,0.28,65,廊坊,2024,02
2024-02-23,50,优,224,30,52,40,4,0.77,39,廊坊,2024,02
2024-02-24,69,良,203,50,70,29,5,0.62,64,廊坊,2024,02
2024-02-25,66,良,133,37,69,25,3,0.41,55,廊坊,2024,02
2024-02-26,88,良,223,58,95,35,5,0.84,50,廊坊,2024,02
2024-02-27,73,良,184,45,93,33,6,0.58,54,廊坊,2024,02
2024-02-28,91,良,253,63,113,48,5,0.86,36,廊坊,2024,02
2024-02-29,57,良,165,28,60,16,2,0.48,66,廊坊,2024,02
2024-03-01,38,优,97,11,39,16,2,0.36,64,廊坊,2024,03
2024-03-02,97,良,292,50,136,28,3,0.58,48,廊坊,2024,03
2024-03-03,73,良,236,43,94,33,6,1.07,46,廊坊,2024,03
2024-03-04,69,良,199,46,86,34,7,0.96,52,廊坊,2024,03
2024-03-05,73,良,204,52,83,29,4,0.8,52,廊坊,2024,03
2024-03-06,66,良,192,43,63,31,2,0.6,52,廊坊,2024,03
2024-03-07,114,轻度污染,296,76,115,33,3,0.68,52,廊坊,2024,03
2024-03-08,30,优,20,9,28,16,2,0.31,67,廊坊,2024,03
2024-03-09,69,良,205,44,87,37,8,0.51,57,廊坊,2024,03
2024-03-10,112,轻度污染,285,84,144,39,8,0.65,59,廊坊,2024,03
2024-03-11,121,轻度污染,296,89,149,51,5,0.8,55,廊坊,2024,03
2024-03-12,96,良,276,68,115,28,5,0.74,85,廊坊,2024,03
2024-03-13,75,良,205,51,94,32,4,0.51,77,廊坊,2024,03
2024-03-14,90,良,235,65,119,53,5,0.71,70,廊坊,2024,03
2024-03-15,105,轻度污染,261,77,135,26,5,0.6,100,廊坊,2024,03
2024-03-16,162,中度污染,274,90,197,29,4,0.83,74,廊坊,2024,03
2024-03-17,47,优,76,12,52,13,2,0.27,83,廊坊,2024,03
2024-03-18,135,轻度污染,296,53,181,35,4,0.44,54,廊坊,2024,03
2024-03-19,94,良,260,16,132,10,2,0.28,75,廊坊,2024,03
2024-03-20,52,良,83,13,60,18,2,0.34,69,廊坊,2024,03
2024-03-21,82,良,241,52,113,46,7,0.63,55,廊坊,2024,03
2024-03-22,73,良,212,44,90,35,3,0.72,67,廊坊,2024,03
2024-03-23,106,轻度污染,291,77,144,71,8,1.06,45,廊坊,2024,03
2024-03-24,85,良,299,53,106,32,4,0.93,59,廊坊,2024,03
2024-03-25,80,良,304,59,73,28,2,0.58,59,廊坊,2024,03
2024-03-26,95,良,298,71,91,31,2,0.77,49,廊坊,2024,03
2024-03-27,127,轻度污染,293,96,130,52,1,0.93,14,廊坊,2024,03
2024-03-28,207,重度污染,276,75,428,20,1,0.45,68,廊坊,2024,03
2024-03-29,110,轻度污染,269,28,165,20,1,0.35,75,廊坊,2024,03
2024-03-30,66,良,214,23,86,24,2,0.36,71,廊坊,2024,03
2024-03-31,83,良,241,48,116,38,8,0.96,64,廊坊,2024,03
2024-04-01,76,良,224,41,103,26,4,0.73,81,廊坊,2024,04
2024-04-02,73,良,224,41,97,29,6,0.7,87,廊坊,2024,04
2024-04-03,67,良,245,36,84,29,4,0.63,73,廊坊,2024,04
2024-04-04,66,良,254,35,81,32,4,0.52,59,廊坊,2024,04
2024-04-05,71,良,271,46,83,32,4,0.56,79,廊坊,2024,04
2024-04-06,94,良,292,67,120,26,3,0.54,97,廊坊,2024,04
2024-04-07,72,良,256,38,87,30,2,0.4,77,廊坊,2024,04
2024-04-08,98,良,292,36,146,32,4,0.48,68,廊坊,2024,04
2024-04-09,48,优,153,21,52,25,3,0.49,62,廊坊,2024,04
2024-04-10,61,良,198,41,66,43,5,0.59,37,廊坊,2024,04
2024-04-11,122,轻度污染,298,92,137,46,3,0.68,77,廊坊,2024,04
2024-04-12,71,良,245,45,89,17,3,0.49,95,廊坊,2024,04
2024-04-13,78,良,280,55,93,18,2,0.48,115,廊坊,2024,04
2024-04-14,63,良,236,41,72,30,2,0.45,50,廊坊,2024,04
2024-04-15,121,轻度污染,267,51,155,15,2,0.35,64,廊坊,2024,04
2024-04-16,61,良,176,21,75,23,1,0.33,75,廊坊,2024,04
2024-04-17,94,良,282,54,136,41,8,0.59,100,廊坊,2024,04
2024-04-18,102,轻度污染,298,61,151,36,6,0.72,118,廊坊,2024,04
2024-04-19,79,良,248,19,107,29,4,0.5,66,廊坊,2024,04
2024-04-20,50,优,155,19,53,23,3,0.42,79,廊坊,2024,04
2024-04-21,95,良,275,65,119,34,7,0.74,107,廊坊,2024,04
2024-04-22,91,良,267,67,110,36,4,0.66,99,廊坊,2024,04
2024-04-23,40,优,122,19,39,16,2,0.32,67,廊坊,2024,04
2024-04-24,57,良,176,28,67,28,4,0.39,79,廊坊,2024,04
2024-04-25,100,良,295,54,150,31,5,0.48,107,廊坊,2024,04
2024-04-26,96,良,299,53,138,25,5,0.45,122,廊坊,2024,04
2024-04-27,95,良,286,61,121,23,5,0.83,96,廊坊,2024,04
2024-04-28,43,优,161,13,43,18,2,0.4,66,廊坊,2024,04
2024-04-29,29,优,46,16,28,26,2,0.34,35,廊坊,2024,04
2024-04-30,40,优,163,18,38,25,2,0.33,53,廊坊,2024,04
2024-05-01,53,良,257,17,57,26,2,0.35,79,廊坊,2024,05
2024-05-02,61,良,275,30,68,17,4,0.4,123,廊坊,2024,05
2024-05-03,66,良,276,33,71,18,5,0.4,133,廊坊,2024,05
2024-05-04,69,良,288,47,86,31,6,0.51,99,廊坊,2024,05
