日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2024-01-01,126,轻度污染,261,95,111,52,4,1.23,17,邢台,2024,01
2024-01-02,193,中度污染,322,149,163,63,6,2.08,11,邢台,2024,01
2024-01-03,131,轻度污染,300,99,115,53,6,1.55,22,邢台,2024,01
2024-01-04,123,轻度污染,318,92,121,60,9,1.64,15,邢台,2024,01
2024-01-05,111,轻度污染,286,83,117,54,7,1.1,25,邢台,2024,01
2024-01-06,69,良,139,43,70,31,4,0.68,38,邢台,2024,01
2024-01-07,52,良,100,28,57,39,6,0.74,24,邢台,2024,01
2024-01-08,91,良,213,67,102,52,9,1.17,14,邢台,2024,01
2024-01-09,110,轻度污染,214,82,116,55,7,1.02,18,邢台,2024,01
2024-01-10,103,轻度污染,216,77,117,49,11,1.45,22,邢台,2024,01
2024-01-11,178,中度污染,294,137,175,61,8,1.78,20,邢台,2024,01
2024-01-12,245,重度污染,289,195,231,64,5,1.62,24,邢台,2024,01
2024-01-13,282,重度污染,291,232,271,83,4,1.82,11,邢台,2024,01
2024-01-14,95,良,182,64,91,36,2,0.77,36,邢台,2024,01
2024-01-15,56,良,125,28,63,40,5,0.76,29,邢台,2024,01
2024-01-16,49,优,84,34,46,25,3,0.59,41,邢台,2024,01
2024-01-17,97,良,249,72,74,29,2,0.88,31,邢台,2024,01
2024-01-18,126,轻度污染,288,96,99,25,3,0.91,28,邢台,2024,01
2024-01-19,69,良,223,47,66,29,5,0.67,40,邢台,2024,01
2024-01-20,45,优,151,21,48,21,5,0.56,50,邢台,2024,01
2024-01-21,47,优,182,23,53,19,4,0.52,47,邢台,2024,01
2024-01-22,31,优,134,9,28,17,3,0.37,52,邢台,2024,01
2024-01-23,40,优,167,16,42,30,7,0.76,37,邢台,2024,01
2024-01-24,50,优,195,23,54,39,9,0.96,31,邢台,2024,01
2024-01-25,64,良,208,40,79,50,14,1.18,22,邢台,2024,01
2024-01-26,65,良,150,41,79,48,9,0.87,24,邢台,2024,01
2024-01-27,71,良,164,50,89,47,8,0.82,26,邢台,2024,01
2024-01-28,79,良,162,56,99,50,11,1.2,28,邢台,2024,01
2024-01-29,122,轻度污染,258,92,141,63,13,1.26,22,邢台,2024,01
2024-01-30,185,中度污染,284,140,173,46,3,1.19,11,邢台,2024,01
2024-01-31,195,中度污染,278,149,192,37,2,1.24,16,邢台,2024,01
2024-02-01,52,良,183,29,56,9,4,0.42,61,邢台,2024,02
2024-02-02,56,良,197,36,61,27,4,0.58,41,邢台,2024,02
2024-02-03,89,良,254,66,81,17,4,0.74,54,邢台,2024,02
2024-02-04,107,轻度污染,276,80,101,22,5,0.89,55,邢台,2024,02
2024-02-05,133,轻度污染,291,101,118,26,5,1.1,54,邢台,2024,02
2024-02-06,180,中度污染,297,137,162,41,6,1.46,48,邢台,2024,02
2024-02-07,193,中度污染,295,147,172,35,4,1.38,62,邢台,2024,02
2024-02-08,223,重度污染,302,173,201,33,9,1.7,70,邢台,2024,02
2024-02-09,193,中度污染,275,152,189,26,15,1.56,77,邢台,2024,02
2024-02-10,284,重度污染,281,234,292,23,23,1.22,82,邢台,2024,02
2024-02-11,125,轻度污染,244,88,141,18,11,0.84,73,邢台,2024,02
2024-02-12,107,轻度污染,257,80,139,22,13,0.88,72,邢台,2024,02
2024-02-13,152,中度污染,301,117,179,25,15,1.38,92,邢台,2024,02
2024-02-14,158,中度污染,295,118,192,17,10,1.11,101,邢台,2024,02
2024-02-15,56,良,228,23,62,12,5,0.41,69,邢台,2024,02
