日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2025-01-01,68,良,106,44,86,42,15,0.94,34,唐山,2025,01
2025-01-02,38,优,37,19,38,28,8,0.61,45,唐山,2025,01
2025-01-03,58,良,98,25,54,46,7,0.68,30,唐山,2025,01
2025-01-04,96,良,194,70,117,77,12,1.19,17,唐山,2025,01
2025-01-05,96,良,204,72,120,67,13,1.2,25,唐山,2025,01
2025-01-06,42,优,45,19,42,27,7,0.48,42,唐山,2025,01
2025-01-07,30,优,10,11,27,24,6,0.42,39,唐山,2025,01
2025-01-08,34,优,35,9,22,9,3,0.32,61,唐山,2025,01
2025-01-09,33,优,26,10,21,16,3,0.36,54,唐山,2025,01
2025-01-10,45,优,87,18,36,36,6,0.63,38,唐山,2025,01
2025-01-11,66,良,199,35,63,53,11,1.07,27,唐山,2025,01
2025-01-12,59,良,137,37,68,45,13,0.95,30,唐山,2025,01
2025-01-13,61,良,92,37,72,49,9,0.77,28,唐山,2025,01
2025-01-14,50,优,66,22,51,27,6,0.57,38,唐山,2025,01
2025-01-15,30,优,12,11,30,22,4,0.34,40,唐山,2025,01
2025-01-16,61,良,169,29,72,44,7,0.62,30,唐山,2025,01
2025-01-17,78,良,223,38,78,62,10,0.74,23,唐山,2025,01
2025-01-18,105,轻度污染,264,79,128,84,14,1.24,15,唐山,2025,01
2025-01-19,74,良,152,54,89,59,13,1.06,35,唐山,2025,01
2025-01-20,94,良,185,54,96,75,13,1.06,19,唐山,2025,01
2025-01-21,80,良,122,59,103,59,18,1.35,31,唐山,2025,01
2025-01-22,59,良,70,37,68,40,16,1.05,37,唐山,2025,01
2025-01-23,66,良,114,48,80,49,17,1.1,28,唐山,2025,01
2025-01-24,105,轻度污染,234,79,121,48,17,1.82,37,唐山,2025,01
2025-01-25,139,轻度污染,314,106,148,47,17,1.79,43,唐山,2025,01
2025-01-26,91,良,279,68,106,19,4,0.74,57,唐山,2025,01
2025-01-27,33,优,17,8,21,3,3,0.27,63,唐山,2025,01
2025-01-28,36,优,16,21,31,6,5,0.34,66,唐山,2025,01
2025-01-29,116,轻度污染,156,88,113,23,21,1.16,51,唐山,2025,01
2025-01-30,49,优,65,33,49,10,11,0.72,60,唐山,2025,01
2025-01-31,48,优,97,32,48,15,16,1.04,55,唐山,2025,01
2025-02-01,61,良,193,44,60,18,14,1.1,58,唐山,2025,02
2025-02-02,69,良,214,50,66,15,5,0.71,55,唐山,2025,02
2025-02-03,40,优,136,8,17,5,3,0.28,73,唐山,2025,02
2025-02-04,38,优,73,9,15,6,4,0.35,68,唐山,2025,02
2025-02-05,38,优,54,10,22,8,4,0.34,67,唐山,2025,02
2025-02-06,56,良,199,19,62,18,5,0.48,52,唐山,2025,02
2025-02-07,36,优,84,6,21,3,3,0.25,70,唐山,2025,02
2025-02-08,35,优,55,10,19,13,3,0.4,59,唐山,2025,02
2025-02-09,38,优,42,23,34,30,6,0.65,43,唐山,2025,02
2025-02-10,86,良,295,64,98,60,16,1.09,31,唐山,2025,02
2025-02-11,124,轻度污染,304,94,140,69,23,1.6,24,唐山,2025,02
2025-02-12,53,良,92,30,56,22,6,0.53,58,唐山,2025,02
2025-02-13,78,良,243,57,105,39,9,0.6,37,唐山,2025,02
2025-02-14,91,良,287,68,117,63,12,0.92,30,唐山,2025,02
2025-02-15,102,轻度污染,287,75,153,63,14,1.01,34,唐山,2025,02
2025-02-16,55,良,141,22,60,23,8,0.62,54,唐山,2025,02
2025-02-17,37,优,53,10,23,16,4,0.4,60,唐山,2025,02
2025-02-18,54,良,186,25,57,38,13,0.96,38,唐山,2025,02
2025-02-19,50,优,142,27,50,30,8,0.76,40,唐山,2025,02
2025-02-20,43,优,103,23,43,24,11,0.81,50,唐山,2025,02
2025-02-21,35,优,53,17,35,23,7,0.64,50,唐山,2025,02
2025-02-22,42,优,131,21,42,23,10,0.72,48,唐山,2025,02
2025-02-23,36,优,73,13,30,15,5,0.44,59,唐山,2025,02
2025-02-24,54,良,165,26,58,35,6,0.54,45,唐山,2025,02
2025-02-25,64,良,157,39,78,33,7,0.65,55,唐山,2025,02
2025-02-26,74,良,199,39,99,42,15,0.99,47,唐山,2025,02
2025-02-27,141,轻度污染,317,108,166,70,22,1.63,55,唐山,2025,02
2025-02-28,204,重度污染,326,154,203,71,11,1.21,68,唐山,2025,02
2025-03-01,169,中度污染,317,128,161,35,7,1.54,61,唐山,2025,03
2025-03-02,74,良,286,29,99,17,8,0.6,68,唐山,2025,03
2025-03-03,41,优,146,13,38,15,7,0.56,73,唐山,2025,03
2025-03-04,58,良,271,34,65,22,10,0.66,66,唐山,2025,03
2025-03-05,75,良,274,55,85,34,6,0.81,51,唐山,2025,03
2025-03-06,61,良,229,42,72,39,6,0.7,51,唐山,2025,03
2025-03-07,54,良,144,30,58,32,11,0.69,55,唐山,2025,03
2025-03-08,94,良,291,70,92,34,7,0.71,73,唐山,2025,03
2025-03-09,151,中度污染,316,116,146,41,9,1.03,84,唐山,2025,03
2025-03-10,124,轻度污染,308,94,124,34,10,0.85,92,唐山,2025,03
2025-03-11,142,轻度污染,294,109,154,49,10,1.03,59,唐山,2025,03
2025-03-12,70,良,171,43,91,30,4,0.49,58,唐山,2025,03
2025-03-13,87,良,253,33,124,39,12,0.9,45,唐山,2025,03
2025-03-14,67,良,278,33,84,19,10,0.71,70,唐山,2025,03
2025-03-15,46,优,200,22,46,12,6,0.6,71,唐山,2025,03
2025-03-16,40,优,81,14,29,15,4,0.39,67,唐山,2025,03
2025-03-17,40,优,32,15,40,22,4,0.4,63,唐山,2025,03
2025-03-18,44,优,65,12,25,17,5,0.42,72,唐山,2025,03
2025-03-19,56,良,185,28,62,38,5,0.5,52,唐山,2025,03
2025-03-20,50,优,72,18,51,30,4,0.33,58,唐山,2025,03
2025-03-21,42,优,11,12,40,22,4,0.28,66,唐山,2025,03
2025-03-22,60,良,85,22,69,29,5,0.32,59,唐山,2025,03
2025-03-23,105,轻度污染,269,47,160,34,6,0.4,61,唐山,2025,03
2025-03-24,107,轻度污染,254,37,164,21,6,0.43,66,唐山,2025,03
2025-03-25,78,良,159,19,107,13,5,0.39,72,唐山,2025,03
2025-03-26,92,良,185,53,133,21,7,0.78,81,唐山,2025,03
2025-03-27,74,良,132,24,98,11,3,0.35,71,唐山,2025,03
2025-03-28,45,优,81,18,45,11,5,0.46,68,唐山,2025,03
2025-03-29,38,优,64,11,33,11,2,0.27,64,唐山,2025,03
2025-03-30,52,良,177,21,54,27,12,0.8,56,唐山,2025,03
2025-03-31,69,良,244,42,88,35,8,0.58,68,唐山,2025,03
2025-04-01,62,良,189,31,75,20,4,0.4,80,唐山,2025,04
2025-04-02,46,优,48,10,23,14,3,0.4,76,唐山,2025,04
2025-04-03,56,良,64,31,61,36,10,0.66,75,唐山,2025,04
2025-04-04,72,良,185,42,93,32,12,0.66,71,唐山,2025,04
2025-04-05,45,优,28,8,27,10,2,0.24,76,唐山,2025,04
2025-04-06,69,良,179,37,88,35,11,0.68,76,唐山,2025,04
2025-04-07,71,良,156,45,91,33,19,1.18,90,唐山,2025,04
2025-04-08,60,良,84,25,70,29,9,0.66,73,唐山,2025,04
2025-04-09,54,良,48,29,59,29,10,0.75,79,唐山,2025,04
2025-04-10,76,良,211,56,93,37,13,0.82,88,唐山,2025,04
2025-04-11,87,良,240,53,110,33,13,0.83,104,唐山,2025,04
2025-04-12,136,轻度污染,194,27,222,6,3,0.33,79,唐山,2025,04
2025-04-13,64,良,107,10,78,3,2,0.27,78,唐山,2025,04
2025-04-14,52,良,85,12,36,8,3,0.3,89,唐山,2025,04
2025-04-15,64,良,136,33,77,31,9,0.77,68,唐山,2025,04
2025-04-16,80,良,163,59,107,31,13,1.14,90,唐山,2025,04
2025-04-17,82,良,203,51,104,23,11,1.05,119,唐山,2025,04
2025-04-18,55,良,75,35,60,27,5,0.8,60,唐山,2025,04
2025-04-19,43,优,56,30,41,21,3,0.48,64,唐山,2025,04
2025-04-20,68,良,179,49,71,35,11,0.6,82,唐山,2025,04
2025-04-21,81,良,288,60,87,36,10,1.06,68,唐山,2025,04
2025-04-22,60,良,212,30,71,24,4,0.73,65,唐山,2025,04
2025-04-23,70,良,222,30,90,28,5,0.46,74,唐山,2025,04
2025-04-24,54,良,159,13,57,8,2,0.31,79,唐山,2025,04
2025-04-25,52,良,127,17,54,24,6,0.46,77,唐山,2025,04
2025-04-26,88,良,293,49,125,44,16,0.92,98,唐山,2025,04
2025-04-27,59,良,198,24,68,22,5,0.43,77,唐山,2025,04
2025-04-28,56,良,186,20,62,27,11,0.68,64,唐山,2025,04
2025-04-29,71,良,170,38,85,39,15,0.9,96,唐山,2025,04
2025-04-30,92,良,242,47,133,38,14,0.93,90,唐山,2025,04
2025-05-01,46,优,69,17,46,18,3,0.41,76,唐山,2025,05
2025-05-02,52,良,96,19,55,25,11,0.96,69,唐山,2025,05
2025-05-03,44,优,70,13,36,17,3,0.36,71,唐山,2025,05
2025-05-04,69,良,190,27,62,21,6,0.5,105,唐山,2025,05
2025-05-05,73,良,226,38,61,21,9,1.06,100,唐山,2025,05
2025-05-06,62,良,189,24,35,14,5,0.65,96,唐山,2025,05
2025-05-07,70,良,186,39,61,24,10,0.63,95,唐山,2025,05
2025-05-08,78,良,273,53,97,24,9,0.87,95,唐山,2025,05
2025-05-09,42,优,51,20,36,16,4,0.66,69,唐山,2025,05
2025-05-10,48,优,91,16,29,13,3,0.34,82,唐山,2025,05
2025-05-11,69,良,241,42,72,29,7,0.52,99,唐山,2025,05
2025-05-12,114,轻度污染,328,54,107,35,16,0.91,126,唐山,2025,05
2025-05-13,120,轻度污染,323,56,113,29,14,0.95,136,唐山,2025,05
2025-05-14,75,良,187,39,75,22,9,0.84,84,唐山,2025,05
2025-05-15,68,良,218,27,51,23,7,0.58,97,唐山,2025,05
2025-05-16,97,良,284,45,77,26,10,0.76,108,唐山,2025,05
2025-05-17,58,良,171,24,55,11,3,0.38,85,唐山,2025,05
2025-05-18,69,良,209,27,56,28,8,0.62,99,唐山,2025,05
2025-05-19,114,轻度污染,312,54,121,29,16,0.99,140,唐山,2025,05
2025-05-20,116,轻度污染,315,63,134,23,12,1.23,143,唐山,2025,05
2025-05-21,100,良,285,40,83,16,9,0.76,132,唐山,2025,05
2025-05-22,78,良,252,57,95,24,8,0.8,86,唐山,2025,05
2025-05-23,52,良,165,37,54,18,4,0.52,74,唐山,2025,05
2025-05-24,49,优,103,24,47,23,4,0.42,77,唐山,2025,05
2025-05-25,70,良,179,28,57,23,6,0.5,97,唐山,2025,05
2025-05-26,101,轻度污染,291,45,86,34,13,0.84,128,唐山,2025,05
2025-05-27,135,轻度污染,328,52,91,29,7,0.56,144,唐山,2025,05
2025-05-28,125,轻度污染,307,56,106,32,12,0.91,135,唐山,2025,05
2025-05-29,143,轻度污染,325,42,78,22,13,0.96,167,唐山,2025,05
2025-05-30,167,中度污染,326,55,100,25,10,0.75,173,唐山,2025,05
2025-05-31,108,轻度污染,297,55,96,26,12,0.96,126,唐山,2025,05
2025-06-01,102,轻度污染,311,45,72,15,9,0.69,122,唐山,2025,06
2025-06-02,87,良,291,35,64,15,7,0.45,106,唐山,2025,06
2025-06-03,46,优,120,8,27,14,4,0.25,76,唐山,2025,06
2025-06-04,55,良,149,10,26,19,6,0.31,88,唐山,2025,06
2025-06-05,148,轻度污染,328,29,74,30,13,0.68,170,唐山,2025,06
2025-06-06,157,中度污染,326,39,91,26,15,1.01,161,唐山,2025,06
2025-06-07,93,良,286,27,64,16,12,0.67,107,唐山,2025,06
2025-06-08,90,良,275,22,53,24,13,0.6,105,唐山,2025,06
2025-06-09,111,轻度污染,298,37,75,23,16,1.1,116,唐山,2025,06
2025-06-10,55,良,196,26,44,17,6,0.67,87,唐山,2025,06
2025-06-11,119,轻度污染,315,26,59,20,8,0.56,141,唐山,2025,06
2025-06-12,136,轻度污染,315,26,71,16,9,0.54,148,唐山,2025,06
2025-06-13,119,轻度污染,302,25,59,13,10,0.66,131,唐山,2025,06
2025-06-14,52,良,150,27,43,10,6,0.75,70,唐山,2025,06
2025-06-15,56,良,124,8,20,9,4,0.23,89,唐山,2025,06
2025-06-16,52,良,130,11,27,17,7,0.52,76,唐山,2025,06
2025-06-17,94,良,269,24,54,23,7,0.56,120,唐山,2025,06
2025-06-18,142,轻度污染,327,32,68,15,11,0.85,160,唐山,2025,06
2025-06-19,77,良,300,23,36,13,5,0.55,100,唐山,2025,06
2025-06-20,61,良,254,20,37,14,6,0.54,91,唐山,2025,06
2025-06-21,63,良,232,23,44,17,7,0.54,93,唐山,2025,06
2025-06-22,115,轻度污染,311,37,75,24,9,0.71,159,唐山,2025,06
2025-06-23,168,中度污染,330,47,91,23,19,1.15,193,唐山,2025,06
2025-06-24,189,中度污染,331,57,104,22,15,1.27,188,唐山,2025,06
2025-06-25,137,轻度污染,319,30,59,17,12,0.91,136,唐山,2025,06
2025-06-26,108,轻度污染,319,39,76,20,13,1.06,131,唐山,2025,06
2025-06-27,82,良,267,34,46,9,5,0.71,118,唐山,2025,06
2025-06-28,78,良,268,38,51,8,5,0.75,123,唐山,2025,06
2025-06-29,81,良,291,48,59,9,5,0.73,108,唐山,2025,06
2025-06-30,63,良,265,42,53,10,5,0.76,91,唐山,2025,06
2025-07-01,54,良,234,28,37,14,5,0.67,73,唐山,2025,07
2025-07-02,61,良,267,31,42,11,4,0.79,73,唐山,2025,07
2025-07-03,38,优,112,19,22,10,4,0.65,65,唐山,2025,07
2025-07-04,60,良,209,43,54,8,4,0.79,96,唐山,2025,07
2025-07-05,82,良,270,34,48,12,5,0.96,96,唐山,2025,07
2025-07-06,72,良,225,15,30,10,7,0.59,107,唐山,2025,07
2025-07-07,91,良,279,20,47,18,9,0.81,108,唐山,2025,07
2025-07-08,87,良,313,24,40,10,6,0.68,111,唐山,2025,07
2025-07-09,59,良,251,31,44,7,5,0.74,87,唐山,2025,07
2025-07-10,66,良,291,30,44,8,5,0.64,98,唐山,2025,07
