日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2016-01-01,290,重度污染,363,246,365,102,114,4.28,14,石家庄,2016,01
2016-01-02,463,严重污染,366,436,570,153,123,6.72,14,石家庄,2016,01
2016-01-03,385,严重污染,349,335,486,138,97,5.53,10,石家庄,2016,01
2016-01-04,192,中度污染,282,150,236,90,47,2.91,18,石家庄,2016,01
2016-01-05,98,良,261,72,106,63,68,1.66,20,石家庄,2016,01
2016-01-06,172,中度污染,327,131,197,80,92,2.6,14,石家庄,2016,01
2016-01-07,144,轻度污染,327,108,164,65,76,2.09,15,石家庄,2016,01
2016-01-08,115,轻度污染,282,81,130,59,84,1.83,19,石家庄,2016,01
2016-01-09,225,重度污染,330,178,259,86,141,3.52,10,石家庄,2016,01
2016-01-10,264,重度污染,338,216,306,98,94,4.03,6,石家庄,2016,01
2016-01-11,70,良,209,46,79,40,40,1.04,21,石家庄,2016,01
2016-01-12,131,轻度污染,336,98,152,61,77,1.99,13,石家庄,2016,01
2016-01-13,116,轻度污染,277,80,139,70,110,2.31,22,石家庄,2016,01
2016-01-14,75,良,150,38,91,53,97,1.02,31,石家庄,2016,01
2016-01-15,141,轻度污染,290,105,185,84,133,2.41,16,石家庄,2016,01
2016-01-16,231,重度污染,340,181,258,86,71,2.88,6,石家庄,2016,01
2016-01-17,156,中度污染,310,117,173,58,45,1.87,15,石家庄,2016,01
2016-01-18,82,良,200,51,88,42,37,1.14,36,石家庄,2016,01
2016-01-19,149,轻度污染,310,112,174,74,94,2.43,19,石家庄,2016,01
2016-01-20,226,重度污染,359,176,259,90,127,3.29,6,石家庄,2016,01
2016-01-21,213,重度污染,359,164,239,91,81,3.28,5,石家庄,2016,01
2016-01-22,89,良,273,60,96,41,26,1.25,34,石家庄,2016,01
2016-01-23,71,良,264,35,82,27,30,0.73,46,石家庄,2016,01
2016-01-24,51,良,135,17,54,28,39,0.53,48,石家庄,2016,01
2016-01-25,62,良,164,31,70,48,88,0.8,34,石家庄,2016,01
2016-01-26,67,良,148,38,76,51,82,0.85,33,石家庄,2016,01
2016-01-27,173,中度污染,348,133,199,92,135,2.85,12,石家庄,2016,01
2016-01-28,219,重度污染,354,169,245,105,102,2.81,12,石家庄,2016,01
2016-01-29,155,中度污染,318,119,169,71,46,2.11,11,石家庄,2016,01
2016-01-30,91,良,248,67,96,46,41,1.19,22,石家庄,2016,01
2016-01-31,113,轻度污染,323,83,115,52,53,1.52,32,石家庄,2016,01
2016-02-01,73,良,176,47,81,56,67,1.26,33,石家庄,2016,02
