日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2026-01-01,51,良,190,24,47,41,9,0.65,23,天津,2026,01
2026-01-02,62,良,237,43,73,47,10,0.82,22,天津,2026,01
2026-01-03,122,轻度污染,309,93,135,62,11,1.12,15,天津,2026,01
2026-01-04,166,中度污染,321,126,175,74,15,1.98,6,天津,2026,01
2026-01-05,105,轻度污染,277,79,116,63,11,1.55,15,天津,2026,01
2026-01-06,129,轻度污染,308,98,136,55,10,1.03,27,天津,2026,01
2026-01-07,35,优,31,7,17,28,7,0.38,46,天津,2026,01
2026-01-08,68,良,251,44,86,53,10,0.77,22,天津,2026,01
2026-01-09,88,良,273,65,126,46,10,0.83,27,天津,2026,01
2026-01-10,37,优,26,5,37,9,6,0.3,60,天津,2026,01
2026-01-11,33,优,34,10,33,17,7,0.41,47,天津,2026,01
2026-01-12,76,良,243,47,101,52,11,0.78,16,天津,2026,01
2026-01-13,51,良,85,25,52,39,9,0.67,33,天津,2026,01
2026-01-14,69,良,130,46,85,55,9,1.08,9,天津,2026,01
2026-01-15,126,轻度污染,293,96,160,59,10,1.18,14,天津,2026,01
