日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2017-01-01,294,重度污染,343,243,349,97,13,5.1,2,廊坊,2017,01
2017-01-02,318,严重污染,351,270,346,122,20,5.77,13,廊坊,2017,01
2017-01-03,413,严重污染,362,356,501,129,27,7.72,5,廊坊,2017,01
2017-01-04,338,严重污染,357,289,406,141,14,8.71,3,廊坊,2017,01
2017-01-05,227,重度污染,328,178,270,102,31,5.98,5,廊坊,2017,01
2017-01-06,219,重度污染,341,169,222,104,38,5.15,8,廊坊,2017,01
2017-01-07,261,重度污染,347,210,258,101,29,5.2,1,廊坊,2017,01
2017-01-08,181,中度污染,323,138,179,71,19,3.93,11,廊坊,2017,01
2017-01-09,54,良,94,35,54,30,9,1.11,45,廊坊,2017,01
2017-01-10,65,良,163,42,68,36,11,0.86,43,廊坊,2017,01
2017-01-11,163,中度污染,326,124,163,84,46,2.16,9,廊坊,2017,01
2017-01-12,132,轻度污染,308,100,134,85,28,2.3,10,廊坊,2017,01
2017-01-13,36,优,51,14,33,26,4,0.43,55,廊坊,2017,01
2017-01-14,39,优,50,23,41,43,10,0.72,33,廊坊,2017,01
2017-01-15,78,良,217,56,86,52,19,1.34,19,廊坊,2017,01
2017-01-16,116,轻度污染,278,87,121,68,28,2.34,3,廊坊,2017,01
2017-01-17,157,中度污染,294,119,165,67,29,2.4,8,廊坊,2017,01
2017-01-18,110,轻度污染,215,82,117,69,24,1.91,14,廊坊,2017,01
2017-01-19,85,良,159,50,97,44,19,1.52,34,廊坊,2017,01
2017-01-20,43,优,56,27,43,37,11,0.68,46,廊坊,2017,01
2017-01-21,76,良,179,47,80,39,16,0.97,40,廊坊,2017,01
2017-01-22,45,优,42,30,46,46,14,0.88,34,廊坊,2017,01
2017-01-23,137,轻度污染,298,103,142,82,44,2.91,8,廊坊,2017,01
2017-01-24,166,中度污染,296,125,166,90,52,3.86,15,廊坊,2017,01
2017-01-25,248,重度污染,327,198,250,101,51,4.24,8,廊坊,2017,01
2017-01-26,272,重度污染,329,225,306,74,36,4.04,25,廊坊,2017,01
2017-01-27,121,轻度污染,233,93,123,38,32,1.19,54,廊坊,2017,01
2017-01-28,321,严重污染,350,272,347,62,77,3.13,7,廊坊,2017,01
2017-01-29,110,轻度污染,255,73,119,25,12,1.6,52,廊坊,2017,01
2017-01-30,40,优,47,21,30,20,8,0.68,65,廊坊,2017,01
2017-01-31,105,轻度污染,318,78,104,37,32,1.53,55,廊坊,2017,01
2017-02-01,49,优,96,27,43,24,10,0.73,66,廊坊,2017,02
2017-02-02,212,重度污染,360,165,213,68,76,2.73,34,廊坊,2017,02
2017-02-03,306,严重污染,362,255,320,90,73,4.28,27,廊坊,2017,02
2017-02-04,310,严重污染,360,259,318,60,35,2.79,27,廊坊,2017,02
2017-02-05,67,良,132,44,61,35,11,1.14,56,廊坊,2017,02
2017-02-06,43,优,53,20,35,29,7,0.86,64,廊坊,2017,02
2017-02-07,79,良,254,57,87,59,25,1.64,25,廊坊,2017,02
2017-02-08,69,良,256,42,69,41,11,1.31,51,廊坊,2017,02
2017-02-09,37,优,33,11,28,23,2,0.63,73,廊坊,2017,02
2017-02-10,39,优,25,11,28,27,2,0.67,73,廊坊,2017,02
2017-02-11,71,良,150,48,73,66,19,1.32,36,廊坊,2017,02
2017-02-12,235,重度污染,357,187,266,112,71,3.7,16,廊坊,2017,02
2017-02-13,190,中度污染,342,151,216,98,45,3.46,28,廊坊,2017,02
2017-02-14,180,中度污染,308,137,188,102,39,2.98,16,廊坊,2017,02
2017-02-15,280,重度污染,357,229,305,131,59,4.27,14,廊坊,2017,02
2017-02-16,174,中度污染,326,133,197,82,34,2.45,41,廊坊,2017,02
2017-02-17,45,优,41,21,46,39,7,0.56,64,廊坊,2017,02
2017-02-18,112,轻度污染,259,83,141,79,36,1.6,34,廊坊,2017,02
2017-02-19,147,轻度污染,272,100,183,74,28,2.16,39,廊坊,2017,02
2017-02-20,44,优,28,15,41,36,4,0.93,68,廊坊,2017,02
2017-02-21,76,良,283,53,89,68,27,1.66,24,廊坊,2017,02
2017-02-22,133,轻度污染,333,99,119,44,11,1.63,52,廊坊,2017,02
2017-02-23,41,优,63,23,40,44,8,0.98,63,廊坊,2017,02
2017-02-24,93,良,284,68,99,66,16,1.56,39,廊坊,2017,02
2017-02-25,39,优,55,18,35,47,6,0.86,57,廊坊,2017,02
2017-02-26,59,良,114,37,69,66,22,1.55,41,廊坊,2017,02
2017-02-27,114,轻度污染,301,84,135,80,26,1.69,41,廊坊,2017,02
2017-02-28,62,良,73,37,68,72,12,1.07,37,廊坊,2017,02
2017-03-01,51,良,55,17,53,37,7,0.38,67,廊坊,2017,03
2017-03-02,58,良,80,29,66,48,15,0.74,49,廊坊,2017,03
2017-03-03,99,良,321,71,138,62,28,1.31,35,廊坊,2017,03
2017-03-04,116,轻度污染,285,86,133,82,35,2.04,47,廊坊,2017,03
2017-03-05,83,良,226,53,97,48,15,1.27,52,廊坊,2017,03
2017-03-06,49,优,95,23,52,43,8,0.74,50,廊坊,2017,03
2017-03-07,37,优,24,10,31,26,2,0.37,69,廊坊,2017,03
2017-03-08,39,优,35,13,34,38,5,0.53,62,廊坊,2017,03
2017-03-09,41,优,29,18,39,38,5,0.56,65,廊坊,2017,03
2017-03-10,78,良,197,51,95,70,23,1.14,45,廊坊,2017,03
2017-03-11,101,轻度污染,264,71,125,73,30,1.15,39,廊坊,2017,03
2017-03-12,48,优,90,13,44,31,3,0.43,72,廊坊,2017,03
2017-03-13,38,优,57,13,32,41,5,0.53,61,廊坊,2017,03
2017-03-14,54,良,178,25,60,55,12,0.83,47,廊坊,2017,03
2017-03-15,92,良,319,66,113,71,25,1.37,44,廊坊,2017,03
2017-03-16,129,轻度污染,351,94,170,68,37,1.27,62,廊坊,2017,03
2017-03-17,146,轻度污染,343,109,170,55,29,1.21,64,廊坊,2017,03
2017-03-18,216,重度污染,364,169,253,80,26,2.17,67,廊坊,2017,03
2017-03-19,244,重度污染,362,194,271,85,43,2.03,80,廊坊,2017,03
2017-03-20,142,轻度污染,354,106,168,74,26,1.63,43,廊坊,2017,03
2017-03-21,95,良,289,68,125,38,13,0.97,71,廊坊,2017,03
2017-03-22,164,中度污染,352,126,199,79,45,1.77,47,廊坊,2017,03
2017-03-23,147,轻度污染,351,114,149,48,12,1.18,54,廊坊,2017,03
2017-03-24,80,良,257,58,81,46,4,1.09,50,廊坊,2017,03
2017-03-25,73,良,219,52,71,51,3,1.19,37,廊坊,2017,03
2017-03-26,38,优,20,15,31,25,2,0.31,74,廊坊,2017,03
2017-03-27,43,优,14,17,38,38,3,0.33,69,廊坊,2017,03
2017-03-28,72,良,163,45,75,40,20,0.65,84,廊坊,2017,03
2017-03-29,118,轻度污染,296,88,134,38,14,0.77,72,廊坊,2017,03
2017-03-30,120,轻度污染,314,84,145,50,16,1.19,52,廊坊,2017,03
2017-03-31,63,良,196,36,70,41,9,0.65,66,廊坊,2017,03
2017-04-01,64,良,148,36,78,49,8,0.71,66,廊坊,2017,04
2017-04-02,97,良,283,70,125,78,36,1.8,56,廊坊,2017,04
2017-04-03,186,中度污染,363,139,219,87,33,2.02,79,廊坊,2017,04
2017-04-04,148,轻度污染,356,111,176,56,33,1.38,63,廊坊,2017,04
2017-04-05,89,良,245,65,91,34,7,0.99,72,廊坊,2017,04
2017-04-06,109,轻度污染,286,81,126,43,10,1.17,82,廊坊,2017,04
2017-04-07,97,良,272,66,128,51,10,1.03,65,廊坊,2017,04
2017-04-08,103,轻度污染,310,67,132,61,12,1.14,33,廊坊,2017,04
2017-04-09,79,良,335,50,104,45,14,1.06,54,廊坊,2017,04
