日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2026-01-01,41,优,149,16,34,33,2,0.46,29,廊坊,2026,01
2026-01-02,53,良,188,36,56,41,4,0.62,27,廊坊,2026,01
2026-01-03,95,良,264,71,106,63,5,1.01,12,廊坊,2026,01
2026-01-04,132,轻度污染,301,101,146,74,10,1.75,8,廊坊,2026,01
2026-01-05,81,良,247,60,89,56,5,1.25,20,廊坊,2026,01
2026-01-06,145,轻度污染,321,111,150,65,4,1.16,24,廊坊,2026,01
2026-01-07,38,优,55,8,23,30,2,0.38,46,廊坊,2026,01
2026-01-08,70,良,268,46,90,54,5,0.82,20,廊坊,2026,01
2026-01-09,98,良,300,70,147,50,8,0.78,24,廊坊,2026,01
2026-01-10,39,优,35,5,39,7,2,0.24,65,廊坊,2026,01
2026-01-11,30,优,13,10,28,15,3,0.3,50,廊坊,2026,01
2026-01-12,70,良,187,42,80,56,6,0.68,9,廊坊,2026,01
2026-01-13,45,优,72,17,35,36,3,0.53,37,廊坊,2026,01
2026-01-14,68,良,123,46,76,54,5,0.87,9,廊坊,2026,01
2026-01-15,119,轻度污染,285,90,147,59,4,1.0,14,廊坊,2026,01
