日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2016-01-01,274,重度污染,360,223,319,138,205,5.63,7,邢台,2016,01
2016-01-02,431,严重污染,364,400,505,178,184,5.97,8,邢台,2016,01
2016-01-03,405,严重污染,354,376,499,175,112,5.88,7,邢台,2016,01
2016-01-04,182,中度污染,270,139,219,85,52,3.07,15,邢台,2016,01
2016-01-05,101,轻度污染,266,74,106,68,77,1.76,18,邢台,2016,01
2016-01-06,164,中度污染,324,125,174,94,147,3.43,11,邢台,2016,01
2016-01-07,159,中度污染,336,121,170,77,114,2.67,11,邢台,2016,01
2016-01-08,183,中度污染,332,138,193,92,130,3.52,11,邢台,2016,01
2016-01-09,264,重度污染,348,214,297,99,142,4.51,7,邢台,2016,01
2016-01-10,332,严重污染,355,282,396,112,104,4.37,9,邢台,2016,01
2016-01-11,71,良,215,49,77,50,54,1.23,21,邢台,2016,01
2016-01-12,104,轻度污染,300,76,127,70,104,2.3,12,邢台,2016,01
2016-01-13,109,轻度污染,263,77,129,71,123,3.41,15,邢台,2016,01
2016-01-14,103,轻度污染,233,74,122,73,138,3.03,16,邢台,2016,01
2016-01-15,136,轻度污染,280,101,156,85,165,3.78,14,邢台,2016,01
2016-01-16,211,重度污染,333,163,221,99,107,3.22,6,邢台,2016,01
2016-01-17,148,轻度污染,300,112,150,64,51,1.98,10,邢台,2016,01
2016-01-18,132,轻度污染,288,99,130,65,74,2.09,17,邢台,2016,01
2016-01-19,150,轻度污染,315,113,157,84,126,3.02,14,邢台,2016,01
2016-01-20,194,中度污染,353,148,197,97,150,3.62,8,邢台,2016,01
2016-01-21,193,中度污染,354,148,200,97,113,3.08,9,邢台,2016,01
2016-01-22,97,良,294,71,100,57,40,1.71,16,邢台,2016,01
2016-01-23,80,良,297,45,82,33,42,1.28,35,邢台,2016,01
2016-01-24,67,良,264,41,78,42,70,1.54,29,邢台,2016,01
2016-01-25,78,良,281,54,92,65,113,2.71,19,邢台,2016,01
2016-01-26,82,良,245,55,92,66,110,2.18,24,邢台,2016,01
2016-01-27,145,轻度污染,327,109,163,94,155,3.71,17,邢台,2016,01
2016-01-28,174,中度污染,327,131,183,112,123,2.97,12,邢台,2016,01
2016-01-29,135,轻度污染,297,101,136,73,58,2.18,13,邢台,2016,01
2016-01-30,65,良,161,44,66,36,40,1.09,34,邢台,2016,01
2016-01-31,101,轻度污染,293,75,102,56,73,1.6,27,邢台,2016,01
2016-02-01,95,良,242,69,96,65,89,2.39,28,邢台,2016,02
2016-02-02,113,轻度污染,246,83,121,73,134,3.17,22,邢台,2016,02
2016-02-03,174,中度污染,340,135,185,106,196,4.33,14,邢台,2016,02
2016-02-04,191,中度污染,351,148,195,96,149,4.04,22,邢台,2016,02
2016-02-05,80,良,191,53,82,46,63,1.37,39,邢台,2016,02
2016-02-06,75,良,222,51,77,52,91,1.94,37,邢台,2016,02
2016-02-07,76,良,143,48,80,38,78,1.58,49,邢台,2016,02
2016-02-08,94,良,72,67,102,44,120,2.22,50,邢台,2016,02
2016-02-09,155,中度污染,331,118,156,52,118,1.96,54,邢台,2016,02
2016-02-10,177,中度污染,339,134,172,59,122,2.45,50,邢台,2016,02
2016-02-11,192,中度污染,338,146,182,72,120,2.77,38,邢台,2016,02
2016-02-12,236,重度污染,347,186,237,65,69,3.82,7,邢台,2016,02
2016-02-13,76,良,316,54,79,34,46,1.64,29,邢台,2016,02
2016-02-14,43,优,211,25,37,21,32,0.69,49,邢台,2016,02
2016-02-15,41,优,127,23,35,21,30,0.77,54,邢台,2016,02
2016-02-16,44,优,120,27,46,38,49,0.97,49,邢台,2016,02
2016-02-17,71,良,245,47,78,58,87,1.69,30,邢台,2016,02
2016-02-18,65,良,123,39,72,49,64,1.27,42,邢台,2016,02
2016-02-19,121,轻度污染,283,54,188,27,36,0.71,52,邢台,2016,02
2016-02-20,56,良,103,35,62,36,35,0.78,42,邢台,2016,02
2016-02-21,110,轻度污染,282,82,141,62,73,1.62,24,邢台,2016,02
2016-02-22,238,重度污染,361,188,270,105,151,3.37,15,邢台,2016,02
2016-02-23,139,轻度污染,324,108,145,59,70,1.61,33,邢台,2016,02
2016-02-24,119,轻度污染,326,87,125,64,81,1.93,25,邢台,2016,02
2016-02-25,126,轻度污染,304,95,141,75,103,2.28,31,邢台,2016,02
2016-02-26,106,轻度污染,289,77,130,67,76,1.46,40,邢台,2016,02
2016-02-27,102,轻度污染,283,75,121,63,61,1.48,33,邢台,2016,02
2016-02-28,73,良,174,49,77,41,34,1.02,37,邢台,2016,02
2016-02-29,67,良,163,37,79,40,37,0.89,38,邢台,2016,02
2016-03-01,125,轻度污染,337,94,162,74,98,2.42,31,邢台,2016,03
2016-03-02,109,轻度污染,236,75,133,70,92,2.2,36,邢台,2016,03
2016-03-03,108,轻度污染,221,62,161,70,83,1.7,47,邢台,2016,03
2016-03-04,241,重度污染,343,191,263,82,68,2.29,31,邢台,2016,03
2016-03-05,159,中度污染,262,96,209,59,45,1.47,35,邢台,2016,03
2016-03-06,177,中度污染,298,108,299,82,107,2.29,25,邢台,2016,03
2016-03-07,128,轻度污染,257,84,202,76,60,1.58,40,邢台,2016,03
2016-03-08,74,良,259,29,96,33,21,0.78,44,邢台,2016,03
2016-03-09,74,良,315,45,95,47,31,0.86,31,邢台,2016,03
2016-03-10,81,良,325,45,106,46,43,1.06,37,邢台,2016,03
2016-03-11,80,良,272,46,106,50,50,1.2,36,邢台,2016,03
2016-03-12,175,中度污染,355,134,234,89,123,2.32,9,邢台,2016,03
2016-03-13,107,轻度污染,281,59,145,56,59,1.17,41,邢台,2016,03
2016-03-14,109,轻度污染,290,66,164,56,80,1.55,53,邢台,2016,03
2016-03-15,151,中度污染,336,113,204,75,80,1.85,43,邢台,2016,03
2016-03-16,223,重度污染,352,174,272,86,80,2.41,47,邢台,2016,03
2016-03-17,202,重度污染,333,157,241,81,84,2.24,48,邢台,2016,03
2016-03-18,257,重度污染,357,206,316,95,97,2.5,53,邢台,2016,03
2016-03-19,221,重度污染,346,174,290,72,61,1.85,42,邢台,2016,03
2016-03-20,83,良,172,48,115,55,48,0.94,41,邢台,2016,03
2016-03-21,125,轻度污染,319,85,181,89,74,1.67,35,邢台,2016,03
2016-03-22,206,重度污染,365,141,274,94,117,2.28,36,邢台,2016,03
2016-03-23,68,良,252,37,84,43,36,0.47,48,邢台,2016,03
2016-03-24,97,良,346,70,132,70,78,1.27,38,邢台,2016,03
2016-03-25,84,良,306,59,103,52,47,1.0,49,邢台,2016,03
2016-03-26,64,良,125,37,72,47,34,0.9,48,邢台,2016,03
2016-03-27,66,良,128,27,83,52,54,1.27,48,邢台,2016,03
2016-03-28,101,轻度污染,293,60,151,82,99,1.98,35,邢台,2016,03
2016-03-29,101,轻度污染,297,32,150,39,47,0.69,52,邢台,2016,03
2016-03-30,125,轻度污染,331,76,196,74,115,2.19,41,邢台,2016,03
2016-03-31,158,中度污染,337,84,240,60,84,1.83,56,邢台,2016,03
2016-04-01,104,轻度污染,253,64,155,61,81,1.67,47,邢台,2016,04
2016-04-02,76,良,175,31,101,38,27,0.62,51,邢台,2016,04
2016-04-03,48,优,89,23,48,27,19,0.49,63,邢台,2016,04
2016-04-04,95,良,336,65,130,61,73,1.86,42,邢台,2016,04
2016-04-05,131,轻度污染,355,94,187,67,104,2.34,52,邢台,2016,04
2016-04-06,143,轻度污染,345,108,161,57,51,1.94,23,邢台,2016,04
2016-04-07,142,轻度污染,347,95,170,56,44,1.4,51,邢台,2016,04
2016-04-08,75,良,236,47,96,51,49,1.2,67,邢台,2016,04
2016-04-09,98,良,276,65,121,75,84,1.86,63,邢台,2016,04
2016-04-10,113,轻度污染,317,54,169,47,40,0.87,71,邢台,2016,04
2016-04-11,90,良,272,42,126,45,40,0.66,63,邢台,2016,04
2016-04-12,158,中度污染,350,120,174,72,57,1.58,33,邢台,2016,04
2016-04-13,121,轻度污染,318,79,131,59,50,1.37,58,邢台,2016,04
2016-04-14,94,良,248,51,135,52,38,0.84,71,邢台,2016,04
2016-04-15,98,良,278,63,130,63,50,0.89,69,邢台,2016,04
2016-04-16,65,良,243,30,74,35,22,0.63,58,邢台,2016,04
2016-04-17,72,良,273,34,91,55,41,1.03,40,邢台,2016,04
2016-04-18,65,良,268,29,78,43,31,0.57,58,邢台,2016,04
2016-04-19,86,良,316,59,113,74,58,1.02,26,邢台,2016,04
2016-04-20,118,轻度污染,331,89,150,67,53,1.23,59,邢台,2016,04
2016-04-21,77,良,233,49,93,60,54,1.26,74,邢台,2016,04
2016-04-22,80,良,223,45,107,46,41,0.74,74,邢台,2016,04
2016-04-23,94,良,297,61,131,71,67,0.97,26,邢台,2016,04
2016-04-24,107,轻度污染,315,67,138,50,64,1.5,67,邢台,2016,04
2016-04-25,82,良,251,57,102,39,40,1.08,98,邢台,2016,04
2016-04-26,100,良,334,69,137,52,58,0.96,84,邢台,2016,04
2016-04-27,119,轻度污染,353,86,164,59,48,1.14,57,邢台,2016,04
2016-04-28,122,轻度污染,353,91,122,43,36,1.49,94,邢台,2016,04
2016-04-29,139,轻度污染,346,102,151,67,85,2.79,83,邢台,2016,04
2016-04-30,125,轻度污染,350,94,129,67,81,2.1,72,邢台,2016,04
2016-05-01,100,良,281,69,107,54,72,2.23,63,邢台,2016,05
2016-05-02,68,良,197,41,73,33,23,0.78,47,邢台,2016,05
2016-05-03,61,良,166,19,68,38,20,0.59,63,邢台,2016,05
2016-05-04,82,良,273,39,113,64,54,1.16,66,邢台,2016,05
2016-05-05,111,轻度污染,332,81,156,65,55,1.08,80,邢台,2016,05
2016-05-06,114,轻度污染,284,53,175,43,33,0.6,61,邢台,2016,05
2016-05-07,79,良,254,44,104,49,40,0.86,55,邢台,2016,05
2016-05-08,63,良,213,34,70,41,39,1.57,69,邢台,2016,05
2016-05-09,72,良,271,51,79,41,27,0.96,59,邢台,2016,05
2016-05-10,104,轻度污染,337,76,125,50,37,1.38,86,邢台,2016,05
2016-05-11,137,轻度污染,333,91,176,49,36,1.66,82,邢台,2016,05
2016-05-12,89,良,226,45,122,36,20,0.78,59,邢台,2016,05
2016-05-13,71,良,223,35,89,44,45,1.52,65,邢台,2016,05
2016-05-14,61,良,187,42,64,43,13,1.14,45,邢台,2016,05
2016-05-15,62,良,276,29,63,37,28,1.29,57,邢台,2016,05
2016-05-16,67,良,218,28,79,54,52,1.3,71,邢台,2016,05
2016-05-17,92,良,327,58,120,69,64,1.64,75,邢台,2016,05
2016-05-18,86,良,248,60,84,59,43,1.23,87,邢台,2016,05
2016-05-19,121,轻度污染,332,72,99,69,45,1.19,116,邢台,2016,05
2016-05-20,101,轻度污染,314,63,107,71,42,1.0,117,邢台,2016,05
2016-05-21,96,良,325,64,101,65,39,1.1,103,邢台,2016,05
2016-05-22,100,良,339,55,86,61,49,0.96,124,邢台,2016,05
2016-05-23,82,良,310,59,96,75,55,1.43,84,邢台,2016,05
2016-05-24,61,良,164,20,56,34,43,0.88,109,邢台,2016,05
2016-05-25,61,良,185,24,64,55,43,1.15,70,邢台,2016,05
2016-05-26,63,良,208,28,71,51,50,0.92,74,邢台,2016,05
2016-05-27,61,良,218,39,66,67,62,1.55,51,邢台,2016,05
2016-05-28,68,良,245,45,64,49,53,1.36,73,邢台,2016,05
2016-05-29,104,轻度污染,344,60,94,54,55,1.45,101,邢台,2016,05
2016-05-30,98,良,293,59,110,57,51,1.65,103,邢台,2016,05
2016-05-31,93,良,293,67,110,44,28,1.21,68,邢台,2016,05
2016-06-01,59,良,209,25,62,31,27,0.7,86,邢台,2016,06
2016-06-02,70,良,263,33,74,53,39,0.76,83,邢台,2016,06
2016-06-03,98,良,336,69,107,68,70,1.84,71,邢台,2016,06
2016-06-04,121,轻度污染,357,91,133,61,44,1.99,47,邢台,2016,06
2016-06-05,76,良,281,54,77,25,14,0.85,63,邢台,2016,06
2016-06-06,95,良,331,70,104,44,26,1.0,69,邢台,2016,06
2016-06-07,142,轻度污染,361,107,158,59,31,1.29,32,邢台,2016,06
2016-06-08,127,轻度污染,350,90,135,52,40,2.01,88,邢台,2016,06
2016-06-09,124,轻度污染,344,65,114,52,41,1.78,126,邢台,2016,06
2016-06-10,96,良,342,69,120,58,48,1.82,92,邢台,2016,06
2016-06-11,51,良,176,22,54,38,25,0.73,74,邢台,2016,06
2016-06-12,69,良,283,24,50,38,33,1.09,113,邢台,2016,06
2016-06-13,100,良,337,58,90,43,44,1.61,122,邢台,2016,06
2016-06-14,66,良,242,43,65,28,20,1.0,76,邢台,2016,06
2016-06-15,60,良,232,30,49,30,19,0.58,78,邢台,2016,06
2016-06-16,58,良,171,22,55,47,37,1.05,74,邢台,2016,06
2016-06-17,82,良,272,39,93,56,65,1.88,96,邢台,2016,06
2016-06-18,96,良,323,38,87,40,33,0.62,133,邢台,2016,06
2016-06-19,99,良,332,59,109,43,40,0.9,113,邢台,2016,06
2016-06-20,117,轻度污染,357,83,109,44,48,2.16,94,邢台,2016,06
2016-06-21,92,良,346,68,96,42,43,1.84,83,邢台,2016,06
2016-06-22,98,良,346,57,97,52,54,1.65,104,邢台,2016,06
2016-06-23,48,优,173,25,41,28,19,0.54,72,邢台,2016,06
2016-06-24,39,优,127,11,30,33,24,0.56,61,邢台,2016,06
2016-06-25,66,良,285,16,69,40,27,0.51,71,邢台,2016,06
2016-06-26,86,良,299,31,85,59,49,1.21,102,邢台,2016,06
2016-06-27,98,良,335,54,115,56,51,1.62,104,邢台,2016,06
2016-06-28,73,良,280,47,75,33,25,0.91,88,邢台,2016,06
2016-06-29,129,轻度污染,360,97,164,56,31,1.36,74,邢台,2016,06
2016-06-30,167,中度污染,365,115,184,44,35,1.57,109,邢台,2016,06
2016-07-01,78,良,337,46,73,38,29,0.68,98,邢台,2016,07
2016-07-02,82,良,328,44,70,40,33,0.84,108,邢台,2016,07
2016-07-03,88,良,328,63,97,49,27,1.27,60,邢台,2016,07
2016-07-04,93,良,331,67,102,35,22,1.1,66,邢台,2016,07
2016-07-05,115,轻度污染,354,85,135,45,19,1.29,64,邢台,2016,07
2016-07-06,109,轻度污染,346,79,130,47,25,1.17,84,邢台,2016,07
2016-07-07,101,轻度污染,335,75,129,50,32,1.23,67,邢台,2016,07
2016-07-08,97,良,344,72,113,43,23,0.91,40,邢台,2016,07
2016-07-09,94,良,345,69,106,29,19,1.29,29,邢台,2016,07
2016-07-10,105,轻度污染,353,78,128,40,36,2.06,53,邢台,2016,07
2016-07-11,113,轻度污染,353,83,142,44,40,1.63,78,邢台,2016,07
2016-07-12,93,良,352,67,114,35,19,1.08,49,邢台,2016,07
2016-07-13,75,良,324,40,75,29,22,0.7,97,邢台,2016,07
2016-07-14,81,良,337,57,101,39,19,0.87,56,邢台,2016,07
2016-07-15,54,良,253,34,58,25,14,0.63,68,邢台,2016,07
2016-07-16,114,轻度污染,363,85,132,45,26,1.21,55,邢台,2016,07
2016-07-17,115,轻度污染,348,85,128,35,20,1.09,67,邢台,2016,07
2016-07-18,121,轻度污染,352,91,152,34,24,1.11,87,邢台,2016,07
2016-07-19,120,轻度污染,360,88,142,22,16,1.13,71,邢台,2016,07
2016-07-20,36,优,99,15,31,22,24,0.98,49,邢台,2016,07
2016-07-21,91,良,355,63,107,38,38,1.79,68,邢台,2016,07
2016-07-22,125,轻度污染,363,91,143,28,30,1.83,98,邢台,2016,07
2016-07-23,125,轻度污染,360,88,146,46,48,2.93,96,邢台,2016,07
2016-07-24,104,轻度污染,353,71,131,48,34,2.21,75,邢台,2016,07
2016-07-25,80,良,317,48,98,37,31,1.49,82,邢台,2016,07
2016-07-26,66,良,243,26,58,28,25,0.73,102,邢台,2016,07
2016-07-27,84,良,323,51,114,46,46,2.0,65,邢台,2016,07
2016-07-28,145,轻度污染,364,93,158,41,34,1.99,113,邢台,2016,07
2016-07-29,111,轻度污染,347,68,134,46,51,1.99,139,邢台,2016,07
2016-07-30,115,轻度污染,354,69,128,22,25,1.2,155,邢台,2016,07
2016-07-31,88,良,345,44,90,31,19,1.1,127,邢台,2016,07
2016-08-01,97,良,358,68,128,40,20,1.79,53,邢台,2016,08
2016-08-02,72,良,324,48,83,22,20,0.92,89,邢台,2016,08
2016-08-03,73,良,318,43,82,25,15,0.83,93,邢台,2016,08
2016-08-04,71,良,309,40,87,39,18,0.66,82,邢台,2016,08
2016-08-05,78,良,328,50,97,44,15,0.66,60,邢台,2016,08
2016-08-06,76,良,323,49,99,53,25,0.98,46,邢台,2016,08
2016-08-07,83,良,352,55,110,39,17,0.85,65,邢台,2016,08
2016-08-08,63,良,310,32,69,30,17,0.53,87,邢台,2016,08
2016-08-09,63,良,281,37,73,28,9,0.72,98,邢台,2016,08
2016-08-10,102,轻度污染,355,67,134,44,25,1.4,74,邢台,2016,08
2016-08-11,77,良,334,51,97,38,20,1.47,57,邢台,2016,08
2016-08-12,67,良,289,43,81,36,8,1.32,50,邢台,2016,08
2016-08-13,55,良,232,36,57,24,10,0.53,50,邢台,2016,08
2016-08-14,42,优,132,21,42,36,22,0.52,37,邢台,2016,08
