日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2024-01-01,120,轻度污染,249,90,123,60,5,1.19,17,石家庄,2024,01
2024-01-02,191,中度污染,320,145,185,75,4,1.71,11,石家庄,2024,01
2024-01-03,92,良,248,66,101,57,6,1.03,23,石家庄,2024,01
2024-01-04,126,轻度污染,320,95,135,76,5,1.38,11,石家庄,2024,01
2024-01-05,107,轻度污染,273,80,117,65,6,1.15,21,石家庄,2024,01
2024-01-06,54,良,95,33,59,39,4,0.6,31,石家庄,2024,01
2024-01-07,58,良,130,33,65,50,7,0.75,17,石家庄,2024,01
2024-01-08,97,良,222,72,113,61,6,1.08,10,石家庄,2024,01
2024-01-09,101,轻度污染,199,75,114,59,7,1.24,13,石家庄,2024,01
2024-01-10,96,良,206,71,110,58,9,1.34,15,石家庄,2024,01
2024-01-11,149,轻度污染,263,113,158,73,7,1.5,12,石家庄,2024,01
2024-01-12,187,中度污染,272,142,188,85,7,1.95,10,石家庄,2024,01
2024-01-13,210,重度污染,270,162,207,82,4,1.8,9,石家庄,2024,01
2024-01-14,100,良,192,71,99,46,3,0.96,28,石家庄,2024,01
2024-01-15,60,良,139,38,70,45,8,0.79,25,石家庄,2024,01
2024-01-16,91,良,244,67,108,53,4,1.0,9,石家庄,2024,01
2024-01-17,122,轻度污染,284,92,108,49,2,1.31,10,石家庄,2024,01
2024-01-18,133,轻度污染,292,101,115,48,2,1.06,9,石家庄,2024,01
2024-01-19,71,良,234,51,70,38,4,0.77,31,石家庄,2024,01
2024-01-20,62,良,221,43,71,38,5,0.79,27,石家庄,2024,01
2024-01-21,48,优,190,29,53,22,3,0.49,49,石家庄,2024,01
2024-01-22,28,优,109,15,28,16,4,0.38,55,石家庄,2024,01
2024-01-23,38,优,153,18,38,29,6,0.5,40,石家庄,2024,01
2024-01-24,48,优,171,24,51,38,9,0.61,33,石家庄,2024,01
2024-01-25,59,良,171,35,69,48,9,0.78,24,石家庄,2024,01
