日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2016-01-01,170,中度污染,287,130,192,95,90,3.6,8,秦皇岛,2016,01
2016-01-02,181,中度污染,271,139,207,83,84,3.2,19,秦皇岛,2016,01
2016-01-03,64,良,62,41,73,42,44,0.96,29,秦皇岛,2016,01
2016-01-04,83,良,147,58,104,54,69,2.07,17,秦皇岛,2016,01
2016-01-05,45,优,59,18,49,41,38,1.24,22,秦皇岛,2016,01
2016-01-06,59,良,123,32,70,44,52,1.75,19,秦皇岛,2016,01
2016-01-07,60,良,142,32,71,45,53,1.76,17,秦皇岛,2016,01
2016-01-08,47,优,69,21,50,43,42,1.36,23,秦皇岛,2016,01
2016-01-09,65,良,115,38,78,56,53,2.16,17,秦皇岛,2016,01
2016-01-10,43,优,55,18,44,25,26,0.91,35,秦皇岛,2016,01
2016-01-11,46,优,104,22,50,34,36,1.26,28,秦皇岛,2016,01
2016-01-12,62,良,193,35,73,46,52,1.73,19,秦皇岛,2016,01
2016-01-13,53,良,102,23,58,40,35,1.32,24,秦皇岛,2016,01
2016-01-14,57,良,83,24,65,42,35,1.41,26,秦皇岛,2016,01
2016-01-15,88,良,169,58,112,46,64,2.16,27,秦皇岛,2016,01
2016-01-16,68,良,122,43,76,25,33,0.87,45,秦皇岛,2016,01
2016-01-17,55,良,110,35,58,25,24,0.95,43,秦皇岛,2016,01
2016-01-18,41,优,58,21,42,31,28,0.98,33,秦皇岛,2016,01
2016-01-19,39,优,27,19,39,34,31,0.89,30,秦皇岛,2016,01
2016-01-20,52,良,57,29,53,37,45,0.92,24,秦皇岛,2016,01
2016-01-21,61,良,178,38,68,39,58,0.97,23,秦皇岛,2016,01
2016-01-22,57,良,173,34,62,32,46,0.91,30,秦皇岛,2016,01
2016-01-23,30,优,37,11,28,17,14,0.57,40,秦皇岛,2016,01
2016-01-24,44,优,70,13,44,29,19,0.75,29,秦皇岛,2016,01
2016-01-25,66,良,197,30,81,58,57,1.79,16,秦皇岛,2016,01
2016-01-26,70,良,174,37,87,59,54,1.63,20,秦皇岛,2016,01
2016-01-27,105,轻度污染,255,75,140,85,78,3.06,8,秦皇岛,2016,01
