日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2020-01-01,87,良,258,64,104,56,27,1.39,17,沧州,2020,01
2020-01-02,159,中度污染,331,119,176,86,29,2.17,13,沧州,2020,01
2020-01-03,179,中度污染,303,136,198,93,37,2.4,15,沧州,2020,01
2020-01-04,271,重度污染,350,221,290,98,34,2.57,17,沧州,2020,01
2020-01-05,131,轻度污染,272,101,141,74,17,1.81,6,沧州,2020,01
2020-01-06,96,良,274,72,97,53,8,1.54,5,沧州,2020,01
2020-01-07,96,良,317,71,92,51,14,1.66,13,沧州,2020,01
2020-01-08,50,优,132,34,51,42,13,0.9,34,沧州,2020,01
2020-01-09,110,轻度污染,301,82,106,51,16,1.8,37,沧州,2020,01
2020-01-10,146,轻度污染,313,110,143,69,24,1.78,26,沧州,2020,01
2020-01-11,70,良,229,47,73,47,14,1.0,28,沧州,2020,01
2020-01-12,90,良,244,66,100,56,17,1.12,20,沧州,2020,01
2020-01-13,83,良,211,60,84,54,17,1.08,21,沧州,2020,01
2020-01-14,59,良,104,41,60,47,15,0.85,30,沧州,2020,01
2020-01-15,146,轻度污染,306,111,148,65,20,1.54,30,沧州,2020,01
2020-01-16,281,重度污染,361,231,303,71,18,2.67,20,沧州,2020,01
2020-01-17,263,重度污染,354,213,284,65,25,2.72,23,沧州,2020,01
2020-01-18,189,中度污染,312,144,212,26,11,1.58,37,沧州,2020,01
2020-01-19,139,轻度污染,306,105,165,39,9,1.66,32,沧州,2020,01
2020-01-20,69,良,173,46,73,35,12,0.79,37,沧州,2020,01
2020-01-21,110,轻度污染,260,81,122,48,27,1.5,30,沧州,2020,01
2020-01-22,242,重度污染,358,196,262,53,24,2.41,24,沧州,2020,01
2020-01-23,263,重度污染,353,216,288,43,17,2.57,47,沧州,2020,01
2020-01-24,69,良,225,48,70,16,11,0.77,56,沧州,2020,01
2020-01-25,129,轻度污染,281,97,131,26,29,1.1,54,沧州,2020,01
2020-01-26,198,中度污染,338,154,193,34,17,1.47,48,沧州,2020,01
2020-01-27,192,中度污染,351,146,181,30,25,1.72,69,沧州,2020,01
2020-01-28,232,重度污染,355,184,223,30,20,2.08,66,沧州,2020,01
2020-01-29,108,轻度污染,295,80,107,25,13,1.22,50,沧州,2020,01
2020-01-30,64,良,188,43,64,21,17,1.02,56,沧州,2020,01
2020-01-31,123,轻度污染,314,92,121,21,31,1.5,76,沧州,2020,01
2020-02-01,80,良,235,57,73,19,14,1.05,66,沧州,2020,02
2020-02-02,48,优,139,32,45,9,7,0.63,72,沧州,2020,02
2020-02-03,46,优,135,31,43,17,13,0.78,60,沧州,2020,02
2020-02-04,69,良,264,47,70,18,19,0.98,50,沧州,2020,02
2020-02-05,38,优,148,23,36,12,9,0.46,56,沧州,2020,02
2020-02-06,52,良,240,36,52,9,9,0.51,53,沧州,2020,02
2020-02-07,116,轻度污染,338,88,109,15,10,1.07,39,沧州,2020,02
2020-02-08,112,轻度污染,312,84,113,20,10,1.17,49,沧州,2020,02
2020-02-09,166,中度污染,345,127,160,24,14,1.78,43,沧州,2020,02
2020-02-10,143,轻度污染,338,108,137,22,23,1.57,80,沧州,2020,02
2020-02-11,102,轻度污染,320,76,99,22,24,1.36,82,沧州,2020,02
2020-02-12,79,良,271,58,78,17,15,0.99,70,沧州,2020,02
2020-02-13,96,良,307,71,92,16,13,1.0,60,沧州,2020,02
2020-02-14,67,良,267,48,62,13,6,0.84,45,沧州,2020,02
2020-02-15,26,优,128,16,24,7,6,0.36,68,沧州,2020,02
2020-02-16,25,优,115,12,21,9,7,0.3,69,沧州,2020,02
2020-02-17,24,优,51,13,17,10,7,0.39,69,沧州,2020,02
2020-02-18,60,良,291,42,63,23,19,0.89,64,沧州,2020,02
2020-02-19,77,良,295,56,76,23,14,0.71,64,沧州,2020,02
2020-02-20,115,轻度污染,306,87,117,22,6,0.86,46,沧州,2020,02
2020-02-21,144,轻度污染,349,109,159,31,8,1.24,39,沧州,2020,02
2020-02-22,43,优,72,20,43,18,8,0.49,66,沧州,2020,02
2020-02-23,73,良,225,44,92,31,18,0.86,65,沧州,2020,02
2020-02-24,109,轻度污染,310,81,138,34,13,1.1,48,沧州,2020,02
2020-02-25,52,良,140,36,54,18,10,0.58,57,沧州,2020,02
2020-02-26,44,优,103,25,44,27,10,0.5,46,沧州,2020,02
2020-02-27,34,优,78,21,34,25,12,0.47,54,沧州,2020,02
2020-02-28,63,良,322,46,60,17,6,0.7,40,沧州,2020,02
2020-02-29,81,良,312,60,79,21,7,0.76,49,沧州,2020,02
2020-03-01,72,良,304,52,69,25,7,0.8,42,沧州,2020,03
2020-03-02,52,良,232,34,54,32,14,0.65,55,沧州,2020,03
2020-03-03,58,良,272,40,56,15,8,0.53,59,沧州,2020,03
2020-03-04,28,优,79,16,24,16,7,0.32,64,沧州,2020,03
2020-03-05,57,良,243,38,63,27,17,0.64,66,沧州,2020,03
2020-03-06,93,良,325,69,102,24,15,0.78,88,沧州,2020,03
2020-03-07,145,轻度污染,358,110,135,28,11,1.15,74,沧州,2020,03
2020-03-08,157,中度污染,348,120,173,30,8,1.29,55,沧州,2020,03
