日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2018-01-01,96,良,134,66,120,71,30,2.01,18,保定,2018,01
2018-01-02,85,良,168,62,102,64,31,1.94,13,保定,2018,01
2018-01-03,81,良,260,56,92,57,29,1.29,22,保定,2018,01
2018-01-04,104,轻度污染,338,75,112,61,35,1.54,13,保定,2018,01
2018-01-05,166,中度污染,356,126,180,78,49,2.23,15,保定,2018,01
2018-01-06,181,中度污染,353,139,193,87,42,2.48,17,保定,2018,01
2018-01-07,184,中度污染,356,142,186,70,37,2.2,27,保定,2018,01
2018-01-08,93,良,265,51,100,28,12,0.82,56,保定,2018,01
2018-01-09,59,良,197,23,67,25,9,0.55,60,保定,2018,01
2018-01-10,49,优,116,26,49,28,16,0.57,58,保定,2018,01
2018-01-11,55,良,137,37,57,37,19,0.76,44,保定,2018,01
2018-01-12,128,轻度污染,340,96,145,69,52,1.95,19,保定,2018,01
2018-01-13,212,重度污染,357,164,229,88,51,2.74,13,保定,2018,01
2018-01-14,262,重度污染,358,211,282,117,41,3.25,12,保定,2018,01
2018-01-15,158,中度污染,277,125,179,93,27,2.39,15,保定,2018,01
2018-01-16,121,轻度污染,225,80,165,75,37,2.05,21,保定,2018,01
2018-01-17,201,重度污染,315,153,267,95,51,3.02,10,保定,2018,01
2018-01-18,238,重度污染,337,190,295,90,42,3.16,19,保定,2018,01
2018-01-19,245,重度污染,325,194,290,112,57,3.32,15,保定,2018,01
2018-01-20,196,中度污染,281,155,226,104,41,2.73,18,保定,2018,01
2018-01-21,64,良,108,40,76,44,14,0.93,26,保定,2018,01
2018-01-22,85,良,221,62,86,51,27,1.36,28,保定,2018,01
2018-01-23,71,良,184,46,71,37,42,0.93,46,保定,2018,01
2018-01-24,129,轻度污染,346,96,125,61,64,1.78,29,保定,2018,01
2018-01-25,107,轻度污染,338,79,106,65,53,1.84,27,保定,2018,01
2018-01-26,132,轻度污染,353,100,134,70,54,2.15,23,保定,2018,01
2018-01-27,163,中度污染,360,123,161,74,44,2.23,18,保定,2018,01
2018-01-28,117,轻度污染,315,85,120,52,26,1.52,36,保定,2018,01
2018-01-29,56,良,116,29,63,43,16,0.8,45,保定,2018,01
2018-01-30,83,良,173,60,97,57,27,1.44,30,保定,2018,01
2018-01-31,88,良,204,60,103,59,39,1.35,31,保定,2018,01
2018-02-01,144,轻度污染,323,106,174,69,44,2.21,25,保定,2018,02
2018-02-02,43,优,33,17,34,14,5,0.36,72,保定,2018,02
2018-02-03,63,良,179,43,66,47,51,1.03,39,保定,2018,02
2018-02-04,73,良,229,51,78,48,71,1.13,40,保定,2018,02
2018-02-05,54,良,77,35,57,36,20,0.73,49,保定,2018,02
2018-02-06,139,轻度污染,353,105,151,68,61,2.22,27,保定,2018,02
2018-02-07,101,轻度污染,262,67,103,44,41,1.36,53,保定,2018,02
2018-02-08,96,良,213,67,121,53,32,1.37,41,保定,2018,02
2018-02-09,130,轻度污染,233,83,169,57,29,1.73,39,保定,2018,02
2018-02-10,57,良,65,27,62,23,25,0.73,59,保定,2018,02
2018-02-11,54,良,69,22,58,15,9,0.55,72,保定,2018,02
2018-02-12,55,良,85,21,57,14,12,0.63,71,保定,2018,02
2018-02-13,122,轻度污染,337,91,132,48,48,1.81,51,保定,2018,02
2018-02-14,96,良,256,65,99,44,25,1.14,49,保定,2018,02
2018-02-15,143,轻度污染,337,108,143,43,41,1.66,59,保定,2018,02
2018-02-16,251,重度污染,353,229,287,40,67,1.69,67,保定,2018,02
2018-02-17,170,中度污染,321,128,164,37,33,1.92,54,保定,2018,02
2018-02-18,177,中度污染,339,136,177,50,31,2.03,66,保定,2018,02
2018-02-19,214,重度污染,356,168,213,58,25,2.45,39,保定,2018,02
2018-02-20,152,中度污染,343,115,150,36,16,1.71,55,保定,2018,02
2018-02-21,114,轻度污染,313,80,110,30,22,1.38,68,保定,2018,02
2018-02-22,115,轻度污染,312,81,117,39,42,1.46,58,保定,2018,02
2018-02-23,79,良,261,53,99,40,24,1.04,59,保定,2018,02
2018-02-24,61,良,187,31,72,20,15,0.55,70,保定,2018,02
2018-02-25,80,良,240,58,97,44,33,1.2,52,保定,2018,02
2018-02-26,167,中度污染,345,126,184,80,40,1.94,48,保定,2018,02
2018-02-27,212,重度污染,351,163,237,69,23,1.92,30,保定,2018,02
2018-02-28,171,中度污染,331,131,195,47,24,1.53,78,保定,2018,02
2018-03-01,62,良,164,28,73,26,13,0.51,77,保定,2018,03
2018-03-02,129,轻度污染,352,97,156,52,34,1.4,63,保定,2018,03
2018-03-03,256,重度污染,366,205,279,60,36,1.85,42,保定,2018,03
2018-03-04,152,中度污染,353,96,192,42,15,1.12,49,保定,2018,03
2018-03-05,69,良,304,44,81,38,19,0.95,59,保定,2018,03
2018-03-06,66,良,267,45,72,38,22,0.79,48,保定,2018,03
2018-03-07,80,良,295,56,94,42,24,0.89,49,保定,2018,03
2018-03-08,106,轻度污染,339,79,119,50,16,1.18,54,保定,2018,03
2018-03-09,139,轻度污染,345,106,157,57,24,1.49,66,保定,2018,03
2018-03-10,178,中度污染,350,135,204,72,26,1.52,75,保定,2018,03
2018-03-11,75,良,171,54,88,45,16,0.97,56,保定,2018,03
2018-03-12,184,中度污染,345,143,215,78,30,1.99,61,保定,2018,03
