日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2020-01-01,76,良,220,55,87,50,27,1.79,12,承德,2020,01
2020-01-02,102,轻度污染,226,76,125,60,28,2.43,10,承德,2020,01
2020-01-03,87,良,183,62,100,59,33,2.22,12,承德,2020,01
2020-01-04,72,良,129,50,83,54,21,1.78,16,承德,2020,01
2020-01-05,86,良,187,63,104,58,31,2.33,9,承德,2020,01
2020-01-06,107,轻度污染,294,80,103,62,30,2.51,12,承德,2020,01
2020-01-07,39,优,118,26,35,39,12,0.96,33,承德,2020,01
2020-01-08,32,优,41,20,24,32,12,0.83,43,承德,2020,01
2020-01-09,48,优,100,32,46,46,13,1.15,23,承德,2020,01
2020-01-10,56,良,171,39,59,38,15,1.29,35,承德,2020,01
2020-01-11,36,优,85,21,35,36,16,0.82,35,承德,2020,01
2020-01-12,43,优,116,29,44,32,13,0.95,34,承德,2020,01
2020-01-13,34,优,30,21,32,28,12,0.71,45,承德,2020,01
2020-01-14,46,优,62,30,46,42,14,0.95,29,承德,2020,01
2020-01-15,69,良,156,48,78,52,33,1.48,17,承德,2020,01
2020-01-16,62,良,183,41,65,50,20,1.3,25,承德,2020,01
2020-01-17,73,良,174,51,87,55,26,1.68,18,承德,2020,01
2020-01-18,72,良,151,51,83,55,26,1.66,20,承德,2020,01
2020-01-19,65,良,146,31,78,35,16,0.98,41,承德,2020,01
2020-01-20,42,优,77,23,42,31,13,0.85,38,承德,2020,01
2020-01-21,60,良,128,40,67,45,17,1.43,19,承德,2020,01
2020-01-22,92,良,221,68,101,48,30,2.03,19,承德,2020,01
2020-01-23,88,良,220,64,91,44,15,1.76,28,承德,2020,01
2020-01-24,69,良,224,49,67,37,19,1.35,33,承德,2020,01
2020-01-25,208,重度污染,320,165,208,41,37,1.95,28,承德,2020,01
2020-01-26,104,轻度污染,277,77,101,39,34,1.91,27,承德,2020,01
2020-01-27,87,良,238,64,87,36,23,1.83,29,承德,2020,01
2020-01-28,83,良,218,61,79,34,17,1.47,32,承德,2020,01
2020-01-29,69,良,201,50,59,25,11,0.95,43,承德,2020,01
2020-01-30,44,优,109,30,38,24,12,0.97,40,承德,2020,01
2020-01-31,56,良,124,39,55,24,20,1.2,45,承德,2020,01
2020-02-01,27,优,21,16,24,14,14,0.59,59,承德,2020,02
2020-02-02,35,优,68,23,31,17,12,0.74,52,承德,2020,02
2020-02-03,29,优,50,19,25,18,12,0.76,51,承德,2020,02
2020-02-04,35,优,96,22,26,18,9,0.7,50,承德,2020,02
2020-02-05,30,优,83,19,22,18,13,0.72,50,承德,2020,02
2020-02-06,58,良,260,41,51,29,17,1.25,32,承德,2020,02
2020-02-07,68,良,257,49,61,30,20,1.23,34,承德,2020,02
2020-02-08,42,优,133,26,37,26,20,0.95,41,承德,2020,02
2020-02-09,72,良,240,52,76,32,21,1.31,36,承德,2020,02
2020-02-10,76,良,268,55,83,40,28,1.72,32,承德,2020,02
2020-02-11,103,轻度污染,324,77,108,43,21,1.98,44,承德,2020,02
2020-02-12,144,轻度污染,353,109,134,43,26,2.16,52,承德,2020,02
2020-02-13,177,中度污染,358,133,164,40,13,2.24,49,承德,2020,02
2020-02-14,42,优,187,28,41,10,6,0.6,72,承德,2020,02
2020-02-15,23,优,99,11,16,6,8,0.44,74,承德,2020,02
2020-02-16,24,优,100,10,13,5,6,0.38,78,承德,2020,02
2020-02-17,25,优,73,9,12,10,8,0.42,74,承德,2020,02
2020-02-18,31,优,78,18,28,32,10,0.81,40,承德,2020,02
2020-02-19,46,优,127,32,41,35,10,1.08,36,承德,2020,02
2020-02-20,95,良,269,70,87,47,13,1.69,36,承德,2020,02
2020-02-21,118,轻度污染,328,79,120,39,13,1.58,44,承德,2020,02
2020-02-22,27,优,19,12,19,13,7,0.45,73,承德,2020,02
2020-02-23,47,优,82,28,53,35,12,0.95,41,承德,2020,02
