日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2015-01-01,61,良,84,41,66,49,23,1.09,29,北京,2015,01
2015-01-02,69,良,172,48,78,58,30,1.28,23,北京,2015,01
2015-01-03,194,中度污染,322,148,193,100,66,3.24,8,北京,2015,01
2015-01-04,217,重度污染,286,173,224,119,74,3.67,12,北京,2015,01
2015-01-05,154,中度污染,216,106,156,70,57,2.89,30,北京,2015,01
2015-01-06,53,良,90,34,51,40,22,0.8,37,北京,2015,01
2015-01-07,85,良,215,61,89,64,38,1.77,14,北京,2015,01
2015-01-08,162,中度污染,315,124,151,91,49,2.98,7,北京,2015,01
2015-01-09,99,良,170,73,92,61,32,1.57,28,北京,2015,01
2015-01-10,191,中度污染,294,146,174,94,54,2.8,17,北京,2015,01
2015-01-11,56,良,66,37,55,46,18,0.89,33,北京,2015,01
2015-01-12,154,中度污染,313,116,145,72,42,2.18,12,北京,2015,01
2015-01-13,203,重度污染,348,155,183,91,54,2.81,7,北京,2015,01
2015-01-14,264,重度污染,359,213,250,100,54,3.09,4,北京,2015,01
2015-01-15,372,严重污染,366,328,375,111,34,4.73,5,北京,2015,01
2015-01-16,138,轻度污染,240,111,119,41,9,1.63,42,北京,2015,01
2015-01-17,83,良,131,59,71,57,29,1.2,25,北京,2015,01
2015-01-18,112,轻度污染,207,68,109,51,29,1.49,35,北京,2015,01
2015-01-19,66,良,75,42,73,58,25,1.28,27,北京,2015,01
2015-01-20,112,轻度污染,244,84,107,74,43,1.99,11,北京,2015,01
2015-01-21,33,优,5,19,23,32,15,0.63,43,北京,2015,01
2015-01-22,129,轻度污染,254,97,120,79,39,2.0,13,北京,2015,01
2015-01-23,257,重度污染,363,206,232,120,61,3.56,6,北京,2015,01
2015-01-24,130,轻度污染,190,95,145,69,32,2.0,17,北京,2015,01
2015-01-25,175,中度污染,250,134,99,60,15,1.74,11,北京,2015,01
2015-01-26,136,轻度污染,191,102,106,42,10,1.67,30,北京,2015,01
2015-01-27,33,优,16,16,28,29,14,0.62,40,北京,2015,01
2015-01-28,52,良,163,36,47,49,21,1.04,24,北京,2015,01
2015-01-29,89,良,270,62,77,41,21,1.2,33,北京,2015,01
2015-01-30,27,优,5,11,21,25,12,0.53,48,北京,2015,01
2015-01-31,43,优,32,29,42,42,19,0.84,32,北京,2015,01
2015-02-01,103,轻度污染,242,76,98,67,40,1.9,13,北京,2015,02
2015-02-02,183,中度污染,334,139,155,86,56,2.46,11,北京,2015,02
2015-02-03,155,中度污染,268,117,78,61,28,1.91,34,北京,2015,02
2015-02-04,36,优,16,10,32,19,9,0.38,61,北京,2015,02
2015-02-05,45,优,29,27,35,42,16,0.71,47,北京,2015,02
2015-02-06,88,良,164,65,78,72,29,1.78,24,北京,2015,02
2015-02-07,37,优,9,13,26,22,10,0.43,65,北京,2015,02
2015-02-08,44,优,35,23,31,29,16,0.58,50,北京,2015,02
2015-02-09,143,轻度污染,334,108,126,78,47,1.9,17,北京,2015,02
2015-02-10,162,中度污染,327,122,138,93,47,2.39,24,北京,2015,02
2015-02-11,62,良,52,41,56,43,22,1.01,52,北京,2015,02
2015-02-12,50,优,38,31,41,43,16,0.77,53,北京,2015,02
2015-02-13,157,中度污染,287,120,131,83,33,2.14,24,北京,2015,02
2015-02-14,287,重度污染,361,236,238,109,55,3.16,30,北京,2015,02
2015-02-15,335,严重污染,363,284,307,113,78,4.41,16,北京,2015,02
2015-02-16,164,中度污染,301,121,155,54,30,2.27,36,北京,2015,02
2015-02-17,42,优,19,21,41,28,9,0.53,54,北京,2015,02
2015-02-18,67,良,98,45,56,30,18,0.74,58,北京,2015,02
2015-02-19,265,重度污染,354,217,248,41,54,1.49,39,北京,2015,02
2015-02-20,181,中度污染,356,138,20,40,8,1.51,23,北京,2015,02
2015-02-21,279,重度污染,363,152,172,31,8,1.63,31,北京,2015,02
2015-02-22,198,中度污染,328,41,276,14,4,0.39,57,北京,2015,02
2015-02-23,94,良,256,55,113,33,20,0.79,41,北京,2015,02
2015-02-24,198,中度污染,356,153,213,58,33,2.12,28,北京,2015,02
2015-02-25,104,轻度污染,285,74,105,32,9,1.04,47,北京,2015,02
2015-02-26,31,优,27,12,22,18,6,0.39,61,北京,2015,02
2015-02-27,40,优,98,23,37,29,13,0.67,44,北京,2015,02
2015-02-28,162,中度污染,358,123,126,40,7,1.28,21,北京,2015,02
2015-03-01,73,良,230,44,90,39,11,0.89,45,北京,2015,03
2015-03-02,86,良,238,53,82,44,17,1.36,43,北京,2015,03
2015-03-03,49,优,71,7,48,10,2,0.28,70,北京,2015,03
2015-03-04,42,优,62,24,41,30,12,0.64,49,北京,2015,03
2015-03-05,144,轻度污染,356,110,129,59,46,1.56,34,北京,2015,03
2015-03-06,246,重度污染,360,195,217,82,59,2.15,28,北京,2015,03
2015-03-07,282,重度污染,362,231,245,82,40,2.36,42,北京,2015,03
2015-03-08,170,中度污染,347,128,148,52,21,1.43,44,北京,2015,03
2015-03-09,40,优,31,7,27,14,2,0.31,71,北京,2015,03
2015-03-10,48,优,85,29,45,38,12,0.75,50,北京,2015,03
2015-03-11,56,良,107,36,51,46,13,0.95,44,北京,2015,03
2015-03-12,83,良,198,61,78,59,20,1.17,46,北京,2015,03
2015-03-13,89,良,214,63,81,59,20,1.3,39,北京,2015,03
2015-03-14,129,轻度污染,277,96,119,83,39,1.87,16,北京,2015,03
2015-03-15,147,轻度污染,307,102,198,72,26,1.71,44,北京,2015,03
2015-03-16,255,重度污染,355,207,294,85,32,2.02,18,北京,2015,03
2015-03-17,226,重度污染,358,182,222,57,15,1.7,52,北京,2015,03
