日期,AQI指数,质量等级,当天AQI排名,PM2.5,PM10,No2,So2,Co,O3,城市,年份,月份
2021-01-01,54,良,177,25,60,20,17,0.91,46,张家口,2021,01
2021-01-02,38,优,33,19,38,11,11,0.54,62,张家口,2021,01
2021-01-03,34,优,27,18,32,22,16,0.57,52,张家口,2021,01
2021-01-04,26,优,14,16,20,9,15,0.42,68,张家口,2021,01
2021-01-05,31,优,41,16,30,13,14,0.43,55,张家口,2021,01
2021-01-06,56,良,115,20,66,6,15,0.35,60,张家口,2021,01
2021-01-07,42,优,97,16,44,9,16,0.45,55,张家口,2021,01
2021-01-08,30,优,44,13,29,7,14,0.4,67,张家口,2021,01
2021-01-09,37,优,62,14,38,11,16,0.44,64,张家口,2021,01
2021-01-10,26,优,16,16,22,14,19,0.5,64,张家口,2021,01
2021-01-11,55,良,124,22,66,17,20,0.59,53,张家口,2021,01
2021-01-12,193,中度污染,342,64,276,38,27,1.08,35,张家口,2021,01
2021-01-13,274,重度污染,339,115,500,21,16,0.7,61,张家口,2021,01
2021-01-14,317,严重污染,352,147,606,37,25,1.16,30,张家口,2021,01
2021-01-15,91,良,172,42,139,10,16,0.56,71,张家口,2021,01
2021-01-16,40,优,41,18,42,11,16,0.55,69,张家口,2021,01
2021-01-17,58,良,110,19,67,14,17,0.67,60,张家口,2021,01
2021-01-18,41,优,48,18,40,13,15,0.6,69,张家口,2021,01
2021-01-19,67,良,136,41,81,29,19,0.93,38,张家口,2021,01
2021-01-20,88,良,220,62,119,43,31,1.28,26,张家口,2021,01
2021-01-21,76,良,144,44,101,26,20,0.96,54,张家口,2021,01
2021-01-22,71,良,115,42,88,31,23,0.93,51,张家口,2021,01
2021-01-23,132,轻度污染,268,99,159,56,33,1.83,32,张家口,2021,01
2021-01-24,167,中度污染,296,128,193,66,38,2.03,29,张家口,2021,01
2021-01-25,122,轻度污染,273,89,138,44,32,1.39,45,张家口,2021,01
2021-01-26,59,良,117,22,71,18,12,0.63,60,张家口,2021,01
2021-01-27,43,优,65,18,46,15,15,0.57,61,张家口,2021,01
2021-01-28,44,优,77,16,48,11,13,0.47,70,张家口,2021,01
2021-01-29,52,良,111,20,59,14,12,0.6,55,张家口,2021,01
2021-01-30,55,良,107,27,64,28,19,0.84,48,张家口,2021,01
2021-01-31,102,轻度污染,290,34,144,24,16,0.78,54,张家口,2021,01
2021-02-01,54,良,114,20,62,7,11,0.46,70,张家口,2021,02
2021-02-02,34,优,40,18,33,12,12,0.6,60,张家口,2021,02
2021-02-03,44,优,60,15,46,12,11,0.53,63,张家口,2021,02
2021-02-04,40,优,36,19,43,21,13,0.69,58,张家口,2021,02
2021-02-05,66,良,162,29,82,21,16,0.78,63,张家口,2021,02
2021-02-06,69,良,197,32,89,15,15,0.66,70,张家口,2021,02
2021-02-07,28,优,17,17,17,10,12,0.58,72,张家口,2021,02
2021-02-08,29,优,38,18,23,16,15,0.69,58,张家口,2021,02
2021-02-09,47,优,160,30,46,24,18,0.86,54,张家口,2021,02
2021-02-10,52,良,154,32,52,23,19,0.9,66,张家口,2021,02
2021-02-11,93,良,241,68,102,34,27,1.27,68,张家口,2021,02
2021-02-12,94,良,197,53,133,22,20,0.83,67,张家口,2021,02
2021-02-13,78,良,258,50,105,20,21,0.9,70,张家口,2021,02
2021-02-14,44,优,139,23,47,9,12,0.55,69,张家口,2021,02
2021-02-15,46,优,185,13,53,7,11,0.48,72,张家口,2021,02
2021-02-16,35,优,82,14,31,5,11,0.4,79,张家口,2021,02
2021-02-17,25,优,31,13,10,7,10,0.54,77,张家口,2021,02
2021-02-18,41,优,125,26,40,24,18,0.84,60,张家口,2021,02
2021-02-19,60,良,226,25,71,18,16,0.75,64,张家口,2021,02
2021-02-20,79,良,303,31,108,20,15,0.73,63,张家口,2021,02
2021-02-21,145,轻度污染,358,53,240,15,15,0.65,60,张家口,2021,02
2021-02-22,29,优,27,16,17,7,6,0.46,77,张家口,2021,02
2021-02-23,47,优,128,31,48,16,7,0.65,63,张家口,2021,02
2021-02-24,90,良,339,66,102,34,12,1.12,44,张家口,2021,02
2021-02-25,110,轻度污染,351,83,114,39,16,1.28,51,张家口,2021,02
2021-02-26,53,良,201,33,59,21,10,0.72,80,张家口,2021,02
2021-02-27,76,良,240,54,85,23,10,0.78,103,张家口,2021,02
2021-02-28,64,良,276,46,54,20,8,0.75,83,张家口,2021,02
2021-03-01,32,优,135,16,31,12,10,0.52,79,张家口,2021,03
2021-03-02,51,良,209,26,60,20,13,0.73,71,张家口,2021,03
2021-03-03,98,良,342,71,125,39,16,1.2,37,张家口,2021,03
2021-03-04,98,良,340,67,143,41,18,1.21,44,张家口,2021,03
2021-03-05,53,良,162,28,63,14,8,0.54,66,张家口,2021,03
2021-03-06,44,优,173,27,44,17,9,0.63,58,张家口,2021,03
2021-03-07,67,良,269,48,73,30,16,0.84,52,张家口,2021,03
2021-03-08,91,良,283,67,104,37,16,0.98,60,张家口,2021,03
2021-03-09,106,轻度污染,310,80,118,42,15,1.01,61,张家口,2021,03
2021-03-10,122,轻度污染,333,91,132,41,18,0.98,86,张家口,2021,03
2021-03-11,172,中度污染,354,131,171,41,13,1.11,83,张家口,2021,03
2021-03-12,103,轻度污染,324,77,87,35,9,1.03,59,张家口,2021,03
2021-03-13,46,优,86,30,39,22,9,0.63,61,张家口,2021,03
2021-03-14,77,良,198,56,71,22,6,0.78,67,张家口,2021,03
2021-03-15,369,严重污染,349,276,964,11,6,0.42,77,张家口,2021,03
2021-03-16,89,良,214,38,128,22,10,0.6,59,张家口,2021,03
2021-03-17,166,中度污染,284,61,281,30,12,0.82,44,张家口,2021,03
2021-03-18,80,良,278,45,107,19,6,0.63,63,张家口,2021,03
2021-03-19,91,良,292,62,125,32,12,0.92,47,张家口,2021,03
2021-03-20,100,良,262,20,145,7,7,0.31,77,张家口,2021,03
2021-03-21,44,优,123,12,49,8,7,0.33,81,张家口,2021,03
2021-03-22,108,轻度污染,324,22,166,19,10,0.53,62,张家口,2021,03
2021-03-23,66,良,111,26,82,26,11,0.65,66,张家口,2021,03
2021-03-24,75,良,197,27,103,17,8,0.41,69,张家口,2021,03
2021-03-25,73,良,161,31,95,24,10,0.55,78,张家口,2021,03
2021-03-26,91,良,284,65,121,38,13,0.86,78,张家口,2021,03
2021-03-27,104,轻度污染,300,66,139,30,11,0.77,68,张家口,2021,03
2021-03-28,358,严重污染,359,291,1971,5,5,0.3,92,张家口,2021,03
