date,city,pm25,data_quality_flag
2017-08-24,秦皇岛市,12.0,0
2017-08-24,邯郸市,64.0,0
2017-08-24,邢台市,36.0,0
2017-08-24,保定市,36.0,0
2017-08-24,张家口市,13.0,0
2017-08-24,承德市,11.0,0
2017-08-24,沧州市,39.0,0
2017-08-24,廊坊市,23.0,0
2017-08-24,衡水市,70.0,0
2017-08-25,北京市,8.0,0
2017-08-25,天津市,21.0,0
2017-08-25,石家庄市,29.0,0
2017-08-25,唐山市,18.0,0
2017-08-25,秦皇岛市,12.0,0
2017-08-25,邯郸市,45.0,0
2017-08-25,邢台市,34.0,0
2017-08-25,保定市,29.0,0
2017-08-25,张家口市,12.0,0
2017-08-25,承德市,12.0,0
2017-08-25,沧州市,25.0,0
2017-08-25,廊坊市,18.0,0
2017-08-25,衡水市,28.0,0
2017-08-26,北京市,13.0,0
2017-08-26,天津市,30.0,0
2017-08-26,石家庄市,27.0,0
2017-08-26,唐山市,33.0,0
2017-08-26,秦皇岛市,14.0,0
2017-08-26,邯郸市,74.0,0
2017-08-26,邢台市,34.0,0
2017-08-26,保定市,28.0,0
2017-08-26,张家口市,15.0,0
2017-08-26,承德市,13.0,0
2017-08-26,沧州市,42.0,0
2017-08-26,廊坊市,19.0,0
2017-08-26,衡水市,73.0,0
2017-08-27,北京市,16.0,0
2017-08-27,天津市,22.0,0
2017-08-27,石家庄市,24.0,0
2017-08-27,唐山市,25.0,0
2017-08-27,秦皇岛市,19.0,0
2017-08-27,邯郸市,49.0,0
2017-08-27,邢台市,36.0,0
2017-08-27,保定市,17.0,0
2017-08-27,张家口市,20.0,0
2017-08-27,承德市,13.0,0
2017-08-27,沧州市,25.0,0
2017-08-27,廊坊市,18.0,0
2017-08-27,衡水市,35.0,0
2017-08-28,北京市,18.0,0
2017-08-28,天津市,31.0,0
2017-08-28,石家庄市,37.0,0
2017-08-28,唐山市,38.0,0
2017-08-28,秦皇岛市,13.0,0
2017-08-28,邯郸市,48.0,0
2017-08-28,邢台市,30.0,0
2017-08-28,保定市,32.0,0
2017-08-28,张家口市,19.0,0
2017-08-28,承德市,15.0,0
2017-08-28,沧州市,33.0,0
2017-08-28,廊坊市,22.0,0
2017-08-28,衡水市,29.0,0
2017-08-29,北京市,14.0,0
2017-08-29,天津市,25.0,0
2017-08-29,石家庄市,37.0,0
2017-08-29,唐山市,25.0,0
2017-08-29,秦皇岛市,12.0,0
2017-08-29,邯郸市,41.0,0
2017-08-29,邢台市,19.0,0
2017-08-29,保定市,41.0,0
2017-08-29,张家口市,14.0,0
2017-08-29,承德市,15.0,0
2017-08-29,沧州市,40.0,0
2017-08-29,廊坊市,23.0,0
2017-08-29,衡水市,47.0,0
2017-08-30,北京市,50.0,0
2017-08-30,天津市,21.0,0
2017-08-30,石家庄市,32.0,0
2017-08-30,唐山市,28.0,0
2017-08-30,秦皇岛市,30.0,0
2017-08-30,邯郸市,36.0,0
2017-08-30,邢台市,37.0,0
2017-08-30,保定市,31.0,0
2017-08-30,张家口市,26.0,0
2017-08-30,承德市,19.0,0
2017-08-30,沧州市,21.0,0
2017-08-30,廊坊市,25.0,0
2017-08-30,衡水市,29.0,0
2017-08-31,北京市,79.0,0
2017-08-31,天津市,41.0,0
2017-08-31,石家庄市,97.0,0
2017-08-31,唐山市,39.0,0
2017-08-31,秦皇岛市,38.0,0
2017-08-31,邯郸市,70.0,0
2017-08-31,邢台市,90.0,0
2017-08-31,保定市,95.0,0
2017-08-31,张家口市,30.0,0
2017-08-31,承德市,34.0,0
2017-08-31,沧州市,42.0,0
2017-08-31,廊坊市,44.0,0
2017-08-31,衡水市,42.0,0
2017-09-01,北京市,134.0,0
2017-09-01,天津市,56.0,0
2017-09-01,石家庄市,102.0,0
2017-09-01,唐山市,65.0,0
2017-09-01,秦皇岛市,58.0,0
2017-09-01,邯郸市,45.0,0
2017-09-01,邢台市,62.0,0
2017-09-01,保定市,133.0,0
2017-09-01,张家口市,20.0,0
2017-09-01,承德市,43.0,0
2017-09-01,沧州市,42.0,0
2017-09-01,廊坊市,96.0,0
2017-09-01,衡水市,38.0,0
2017-09-02,北京市,109.0,0
2017-09-02,天津市,45.0,0
2017-09-02,石家庄市,61.0,0
2017-09-02,唐山市,54.0,0
2017-09-02,秦皇岛市,40.0,0
2017-09-02,邯郸市,53.0,0
2017-09-02,邢台市,49.0,0
2017-09-02,保定市,75.0,0
2017-09-02,张家口市,37.0,0
2017-09-02,承德市,50.0,0
2017-09-02,沧州市,51.0,0
2017-09-02,廊坊市,44.0,0
2017-09-02,衡水市,46.0,0
2017-09-03,北京市,55.0,0
2017-09-03,天津市,58.0,0
2017-09-03,石家庄市,76.0,0
2017-09-03,唐山市,59.0,0
2017-09-03,秦皇岛市,50.0,0
2017-09-03,邯郸市,65.0,0
2017-09-03,邢台市,67.0,0
2017-09-03,保定市,67.0,0
2017-09-03,张家口市,33.0,0
2017-09-03,承德市,36.0,0
2017-09-03,沧州市,57.0,0
2017-09-03,廊坊市,45.0,0
2017-09-03,衡水市,55.0,0
2017-09-04,北京市,87.0,0
2017-09-04,天津市,53.0,0
2017-09-04,石家庄市,82.0,0
2017-09-04,唐山市,59.0,0
2017-09-04,秦皇岛市,41.0,0
2017-09-04,邯郸市,66.0,0
2017-09-04,邢台市,72.0,0
2017-09-04,保定市,77.0,0
2017-09-04,张家口市,38.0,0
2017-09-04,承德市,43.0,0
2017-09-04,沧州市,46.0,0
2017-09-04,廊坊市,48.0,0
2017-09-04,衡水市,48.0,0
2017-09-05,北京市,39.0,0
2017-09-05,天津市,55.0,0
2017-09-05,石家庄市,83.0,0
2017-09-05,唐山市,44.0,0
2017-09-05,秦皇岛市,40.0,0
2017-09-05,邯郸市,100.0,0
2017-09-05,邢台市,92.0,0
2017-09-05,保定市,87.0,0
2017-09-05,张家口市,17.0,0
2017-09-05,承德市,23.0,0
2017-09-05,沧州市,40.0,0
2017-09-05,廊坊市,36.0,0
2017-09-05,衡水市,63.0,0
2017-09-06,北京市,14.0,0
2017-09-06,天津市,60.0,0
2017-09-06,石家庄市,80.0,0
2017-09-06,唐山市,24.0,0
2017-09-06,秦皇岛市,17.0,0
2017-09-06,邯郸市,62.0,0
2017-09-06,邢台市,79.0,0
2017-09-06,保定市,96.0,0
2017-09-06,张家口市,15.0,0
2017-09-06,承德市,11.0,0
2017-09-06,沧州市,74.0,0
2017-09-06,廊坊市,39.0,0
2017-09-06,衡水市,94.0,0
2017-09-07,北京市,42.0,0
2017-09-07,天津市,69.0,0
2017-09-07,石家庄市,60.0,0
2017-09-07,唐山市,56.0,0
2017-09-07,秦皇岛市,33.0,0
2017-09-07,邯郸市,67.0,0
2017-09-07,邢台市,63.0,0
2017-09-07,保定市,85.0,0
2017-09-07,张家口市,19.0,0
2017-09-07,承德市,18.0,0
2017-09-07,沧州市,52.0,0
2017-09-07,廊坊市,83.0,0
2017-09-07,衡水市,63.0,0
2017-09-08,北京市,106.0,0
2017-09-08,天津市,75.0,0
2017-09-08,石家庄市,55.0,0
2017-09-08,唐山市,79.0,0
2017-09-08,秦皇岛市,66.0,0
2017-09-08,邯郸市,77.0,0
2017-09-08,邢台市,56.0,0
2017-09-08,保定市,95.0,0
2017-09-08,张家口市,15.0,0
2017-09-08,承德市,39.0,0
2017-09-08,沧州市,59.0,0
2017-09-08,廊坊市,82.0,0
2017-09-08,衡水市,78.0,0
2017-09-09,北京市,78.0,0
2017-09-09,天津市,52.0,0
2017-09-09,石家庄市,160.0,0
2017-09-09,唐山市,67.0,0
2017-09-09,秦皇岛市,24.0,0
2017-09-09,邯郸市,55.0,0
2017-09-09,邢台市,48.0,0
2017-09-09,保定市,117.0,0
2017-09-09,张家口市,69.0,0
2017-09-09,承德市,47.0,0
2017-09-09,沧州市,49.0,0
2017-09-09,廊坊市,49.0,0
2017-09-09,衡水市,38.0,0
2017-09-10,北京市,90.0,0
2017-09-10,天津市,47.0,0
2017-09-10,石家庄市,62.0,0
2017-09-10,唐山市,88.0,0
2017-09-10,秦皇岛市,35.0,0
2017-09-10,邯郸市,36.0,0
2017-09-10,邢台市,37.0,0
2017-09-10,保定市,62.0,0
2017-09-10,张家口市,37.0,0
2017-09-10,承德市,40.0,0
2017-09-10,沧州市,41.0,0
2017-09-10,廊坊市,58.0,0
2017-09-10,衡水市,37.0,0
2017-09-11,北京市,19.0,0
2017-09-11,天津市,36.0,0
2017-09-11,石家庄市,48.0,0
2017-09-11,唐山市,37.0,0
2017-09-11,秦皇岛市,14.0,0
2017-09-11,邯郸市,85.0,0
2017-09-11,邢台市,76.0,0
2017-09-11,保定市,45.0,0
2017-09-11,张家口市,15.0,0
2017-09-11,承德市,14.0,0
2017-09-11,沧州市,43.0,0
2017-09-11,廊坊市,30.0,0
2017-09-11,衡水市,47.0,0
2017-09-12,北京市,19.0,0
2017-09-12,天津市,37.0,0
2017-09-12,石家庄市,75.0,0
2017-09-12,唐山市,36.0,0
2017-09-12,秦皇岛市,15.0,0
2017-09-12,邯郸市,94.0,0
2017-09-12,邢台市,113.0,0
2017-09-12,保定市,47.0,0
2017-09-12,张家口市,18.0,0
2017-09-12,承德市,12.0,0
2017-09-12,沧州市,37.0,0
2017-09-12,廊坊市,45.0,0
2017-09-12,衡水市,55.0,0
2017-09-13,北京市,70.0,0
2017-09-13,天津市,48.0,0
2017-09-13,石家庄市,100.0,0
2017-09-13,唐山市,64.0,0
2017-09-13,秦皇岛市,19.0,0
2017-09-13,邯郸市,71.0,0
2017-09-13,邢台市,88.0,0
2017-09-13,保定市,71.0,0
2017-09-13,张家口市,37.0,0
2017-09-13,承德市,23.0,0
2017-09-13,沧州市,50.0,0
2017-09-13,廊坊市,58.0,0
2017-09-13,衡水市,55.0,0
2017-09-14,北京市,86.0,0
2017-09-14,天津市,49.0,0
2017-09-14,石家庄市,57.0,0
2017-09-14,唐山市,58.0,0
2017-09-14,秦皇岛市,50.0,0
2017-09-14,邯郸市,56.0,0
2017-09-14,邢台市,59.0,0
2017-09-14,保定市,52.0,0
2017-09-14,张家口市,53.0,0
2017-09-14,承德市,45.0,0
2017-09-14,沧州市,43.0,0
2017-09-14,廊坊市,41.0,0
2017-09-14,衡水市,44.0,0
2017-09-15,北京市,58.0,0
2017-09-15,天津市,63.0,0
2017-09-15,石家庄市,54.0,0
2017-09-15,唐山市,63.0,0
2017-09-15,秦皇岛市,46.0,0
2017-09-15,邯郸市,55.0,0
2017-09-15,邢台市,51.0,0
2017-09-15,保定市,41.0,0
2017-09-15,张家口市,45.0,0
2017-09-15,承德市,36.0,0
2017-09-15,沧州市,52.0,0
2017-09-15,廊坊市,51.0,0
2017-09-15,衡水市,43.0,0
2017-09-16,北京市,87.0,0
2017-09-16,天津市,103.0,0
2017-09-16,石家庄市,86.0,0
2017-09-16,唐山市,74.0,0
2017-09-16,秦皇岛市,38.0,0
2017-09-16,邯郸市,69.0,0
2017-09-16,邢台市,54.0,0
2017-09-16,保定市,96.0,0
2017-09-16,张家口市,26.0,0
2017-09-16,承德市,43.0,0
2017-09-16,沧州市,97.0,0
2017-09-16,廊坊市,75.0,0
2017-09-16,衡水市,75.0,0
2017-09-17,北京市,10.0,0
2017-09-17,天津市,42.0,0
2017-09-17,石家庄市,63.0,0
2017-09-17,唐山市,32.0,0
2017-09-17,秦皇岛市,25.0,0
2017-09-17,邯郸市,114.0,0
2017-09-17,邢台市,55.0,0
2017-09-17,保定市,46.0,0
2017-09-17,张家口市,16.0,0
2017-09-17,承德市,12.0,0
2017-09-17,沧州市,56.0,0
2017-09-17,廊坊市,25.0,0
2017-09-17,衡水市,52.0,0
2017-09-18,北京市,21.0,0
2017-09-18,天津市,47.0,0
2017-09-18,石家庄市,35.0,0
2017-09-18,唐山市,44.0,0
2017-09-18,秦皇岛市,30.0,0
2017-09-18,邯郸市,110.0,0
2017-09-18,邢台市,61.0,0
2017-09-18,保定市,42.0,0
2017-09-18,张家口市,16.0,0
2017-09-18,承德市,15.0,0
2017-09-18,沧州市,49.0,0
2017-09-18,廊坊市,33.0,0
2017-09-18,衡水市,52.0,0
2017-09-19,北京市,12.0,0
2017-09-19,天津市,26.0,0
2017-09-19,石家庄市,25.0,0
2017-09-19,唐山市,45.0,0
2017-09-19,秦皇岛市,40.0,0
2017-09-19,邯郸市,51.0,0
2017-09-19,邢台市,32.0,0
2017-09-19,保定市,27.0,0
2017-09-19,张家口市,13.0,0
2017-09-19,承德市,14.0,0
2017-09-19,沧州市,35.0,0
2017-09-19,廊坊市,15.0,0
2017-09-19,衡水市,37.0,0
2017-09-20,北京市,12.0,0
2017-09-20,天津市,26.0,0
2017-09-20,石家庄市,36.0,0
2017-09-20,唐山市,31.0,0
2017-09-20,秦皇岛市,10.0,0
2017-09-20,邯郸市,63.0,0
2017-09-20,邢台市,39.0,0
2017-09-20,保定市,27.0,0
2017-09-20,张家口市,12.0,0
2017-09-20,承德市,13.0,0
2017-09-20,沧州市,27.0,0
2017-09-20,廊坊市,18.0,0
2017-09-20,衡水市,35.0,0
2017-09-21,北京市,55.0,0
2017-09-21,天津市,45.0,0
2017-09-21,石家庄市,58.0,0
2017-09-21,唐山市,45.0,0
2017-09-21,秦皇岛市,26.0,0
2017-09-21,邯郸市,87.0,0
2017-09-21,邢台市,75.0,0
2017-09-21,保定市,58.0,0
2017-09-21,张家口市,20.0,0
2017-09-21,承德市,26.0,0
2017-09-21,沧州市,52.0,0
2017-09-21,廊坊市,58.0,0
2017-09-21,衡水市,61.0,0
2017-09-22,北京市,24.0,0
2017-09-22,天津市,26.0,0
2017-09-22,石家庄市,40.0,0
2017-09-22,唐山市,33.0,0
2017-09-22,秦皇岛市,23.0,0
2017-09-22,邯郸市,65.0,0
2017-09-22,邢台市,46.0,0
2017-09-22,保定市,37.0,0
2017-09-22,张家口市,21.0,0
2017-09-22,承德市,28.0,0
2017-09-22,沧州市,41.0,0
2017-09-22,廊坊市,25.0,0
2017-09-22,衡水市,47.0,0
2017-09-23,北京市,46.0,0
2017-09-23,天津市,40.0,0
2017-09-23,石家庄市,64.0,0
2017-09-23,唐山市,52.0,0
2017-09-23,秦皇岛市,16.0,0
2017-09-23,邯郸市,101.0,0
2017-09-23,邢台市,73.0,0
2017-09-23,保定市,57.0,0
2017-09-23,张家口市,22.0,0
2017-09-23,承德市,25.0,0
2017-09-23,沧州市,47.0,0
2017-09-23,廊坊市,55.0,0
2017-09-23,衡水市,62.0,0
2017-09-24,北京市,59.0,0
2017-09-24,天津市,89.0,0
2017-09-24,石家庄市,105.0,0
2017-09-24,唐山市,82.0,0
2017-09-24,秦皇岛市,37.0,0
2017-09-24,邯郸市,65.0,0
2017-09-24,邢台市,73.0,0
2017-09-24,保定市,79.0,0
2017-09-24,张家口市,18.0,0
2017-09-24,承德市,36.0,0
2017-09-24,沧州市,58.0,0
2017-09-24,廊坊市,87.0,0
2017-09-24,衡水市,66.0,0
2017-09-25,北京市,75.0,0
2017-09-25,天津市,76.0,0
2017-09-25,石家庄市,101.0,0
2017-09-25,唐山市,57.0,0
2017-09-25,秦皇岛市,17.0,0
2017-09-25,邯郸市,90.0,0
2017-09-25,邢台市,101.0,0
2017-09-25,保定市,79.0,0
2017-09-25,张家口市,58.0,0
2017-09-25,承德市,33.0,0
2017-09-25,沧州市,60.0,0
2017-09-25,廊坊市,60.0,0
2017-09-25,衡水市,76.0,0
2017-09-26,北京市,48.0,0
2017-09-26,天津市,35.0,0
2017-09-26,石家庄市,80.0,0
2017-09-26,唐山市,53.0,0
2017-09-26,秦皇岛市,23.0,0
2017-09-26,邯郸市,120.0,0
2017-09-26,邢台市,84.0,0
2017-09-26,保定市,70.0,0
2017-09-26,张家口市,16.0,0
2017-09-26,承德市,26.0,0
2017-09-26,沧州市,48.0,0
2017-09-26,廊坊市,39.0,0
2017-09-26,衡水市,71.0,0
2017-09-27,北京市,26.0,0
2017-09-27,天津市,18.0,0
2017-09-27,石家庄市,27.0,0
2017-09-27,唐山市,26.0,0
2017-09-27,秦皇岛市,8.0,0
2017-09-27,邯郸市,35.0,0
2017-09-27,邢台市,28.0,0
2017-09-27,保定市,21.0,0
2017-09-27,张家口市,11.0,0
2017-09-27,承德市,18.0,0
2017-09-27,沧州市,17.0,0
2017-09-27,廊坊市,21.0,0
2017-09-27,衡水市,21.0,0
2017-09-28,北京市,9.0,0
2017-09-28,天津市,18.0,0
2017-09-28,石家庄市,34.0,0
2017-09-28,唐山市,20.0,0
2017-09-28,秦皇岛市,13.0,0
2017-09-28,邯郸市,46.0,0
2017-09-28,邢台市,38.0,0
2017-09-28,保定市,25.0,0
2017-09-28,张家口市,11.0,0
2017-09-28,承德市,11.0,0
2017-09-28,沧州市,19.0,0
2017-09-28,廊坊市,14.0,0
2017-09-28,衡水市,25.0,0
2017-09-29,北京市,40.0,0
2017-09-29,天津市,54.0,0
2017-09-29,石家庄市,61.0,0
2017-09-29,唐山市,53.0,0
2017-09-29,秦皇岛市,43.0,0
2017-09-29,邯郸市,101.0,0
2017-09-29,邢台市,75.0,0
2017-09-29,保定市,60.0,0
2017-09-29,张家口市,15.0,0
2017-09-29,承德市,16.0,0
2017-09-29,沧州市,63.0,0
2017-09-29,廊坊市,50.0,0
2017-09-29,衡水市,69.0,0
2017-09-30,北京市,107.0,0
2017-09-30,天津市,66.0,0
2017-09-30,石家庄市,94.0,0
2017-09-30,唐山市,112.0,0
2017-09-30,秦皇岛市,60.0,0
2017-09-30,邯郸市,64.0,0
2017-09-30,邢台市,74.0,0
2017-09-30,保定市,119.0,0
2017-09-30,张家口市,34.0,0
2017-09-30,承德市,40.0,0
2017-09-30,沧州市,49.0,0
2017-09-30,廊坊市,90.0,0
2017-09-30,衡水市,53.0,0
2017-10-01,北京市,73.0,0
2017-10-01,天津市,69.0,0
2017-10-01,石家庄市,79.0,0
2017-10-01,唐山市,74.0,0
2017-10-01,秦皇岛市,21.0,0
2017-10-01,邯郸市,80.0,0
2017-10-01,邢台市,62.0,0
2017-10-01,保定市,101.0,0
2017-10-01,张家口市,27.0,0
2017-10-01,承德市,35.0,0
2017-10-01,沧州市,64.0,0
2017-10-01,廊坊市,60.0,0
2017-10-01,衡水市,79.0,0
2017-10-02,北京市,12.0,0
2017-10-02,天津市,17.0,0
2017-10-02,石家庄市,43.0,0
2017-10-02,唐山市,19.0,0
2017-10-02,秦皇岛市,9.0,0
2017-10-02,邯郸市,73.0,0
2017-10-02,邢台市,53.0,0
2017-10-02,保定市,24.0,0
2017-10-02,张家口市,16.0,0
2017-10-02,承德市,13.0,0
2017-10-02,沧州市,23.0,0
2017-10-02,廊坊市,16.0,0
2017-10-02,衡水市,53.0,0
2017-10-03,北京市,15.0,0
2017-10-03,天津市,23.0,0
2017-10-03,石家庄市,23.0,0
2017-10-03,唐山市,29.0,0
2017-10-03,秦皇岛市,14.0,0
2017-10-03,邯郸市,33.0,0
2017-10-03,邢台市,24.0,0
2017-10-03,保定市,29.0,0
2017-10-03,张家口市,13.0,0
2017-10-03,承德市,14.0,0
2017-10-03,沧州市,31.0,0
2017-10-03,廊坊市,20.0,0
2017-10-03,衡水市,33.0,0
2017-10-04,北京市,34.0,2
2017-10-04,天津市,30.5,2
2017-10-04,石家庄市,31.5,2
2017-10-04,唐山市,34.5,2
2017-10-04,秦皇岛市,24.0,2
2017-10-04,邯郸市,32.5,2
2017-10-04,邢台市,29.0,2
2017-10-04,保定市,39.0,2
2017-10-04,张家口市,21.5,2
2017-10-04,承德市,20.0,2
2017-10-04,沧州市,35.0,2
2017-10-04,廊坊市,32.0,2
2017-10-04,衡水市,36.0,2
2017-10-05,北京市,53.0,0
2017-10-05,天津市,38.0,0
2017-10-05,石家庄市,40.0,0
2017-10-05,唐山市,40.0,0
2017-10-05,秦皇岛市,34.0,0
2017-10-05,邯郸市,32.0,0
2017-10-05,邢台市,34.0,0
2017-10-05,保定市,49.0,0
2017-10-05,张家口市,30.0,0
2017-10-05,承德市,26.0,0
2017-10-05,沧州市,39.0,0
2017-10-05,廊坊市,44.0,0
2017-10-05,衡水市,39.0,0
2017-10-06,北京市,67.0,0
2017-10-06,天津市,52.0,0
2017-10-06,石家庄市,63.0,0
2017-10-06,唐山市,61.0,0
2017-10-06,秦皇岛市,48.0,0
2017-10-06,邯郸市,57.0,0
2017-10-06,邢台市,70.0,0
2017-10-06,保定市,55.0,0
2017-10-06,张家口市,59.0,0
2017-10-06,承德市,31.0,0
2017-10-06,沧州市,50.0,0
2017-10-06,廊坊市,39.0,0
2017-10-06,衡水市,43.0,0
2017-10-07,北京市,109.0,0
2017-10-07,天津市,82.0,0
2017-10-07,石家庄市,70.0,0
2017-10-07,唐山市,92.0,0
2017-10-07,秦皇岛市,85.0,0
2017-10-07,邯郸市,77.0,0
2017-10-07,邢台市,80.0,0
2017-10-07,保定市,83.0,0
2017-10-07,张家口市,83.0,0
2017-10-07,承德市,45.0,0
2017-10-07,沧州市,87.0,0
2017-10-07,廊坊市,103.0,0
2017-10-07,衡水市,58.0,0
2017-10-08,北京市,126.0,0
2017-10-08,天津市,82.0,0
2017-10-08,石家庄市,29.0,0
2017-10-08,唐山市,143.0,0
2017-10-08,秦皇岛市,59.0,0
2017-10-08,邯郸市,67.0,0
2017-10-08,邢台市,41.0,0
2017-10-08,保定市,59.0,0
2017-10-08,张家口市,92.0,0
2017-10-08,承德市,78.0,0
2017-10-08,沧州市,77.0,0
2017-10-08,廊坊市,70.0,0
2017-10-08,衡水市,56.0,0
2017-10-09,北京市,29.0,0
2017-10-09,天津市,37.0,0
2017-10-09,石家庄市,23.0,0
2017-10-09,唐山市,48.0,0
2017-10-09,秦皇岛市,11.0,0
2017-10-09,邯郸市,30.0,0
2017-10-09,邢台市,17.0,0
2017-10-09,保定市,21.0,0
2017-10-09,张家口市,14.0,0
2017-10-09,承德市,39.0,0
2017-10-09,沧州市,39.0,0
2017-10-09,廊坊市,27.0,0
2017-10-09,衡水市,33.0,0
2017-10-10,北京市,5.0,0
2017-10-10,天津市,15.0,0
2017-10-10,石家庄市,16.0,0
2017-10-10,唐山市,14.0,0
2017-10-10,秦皇岛市,8.0,0
2017-10-10,邯郸市,25.0,0
2017-10-10,邢台市,16.0,0
2017-10-10,保定市,10.0,0
2017-10-10,张家口市,13.0,0
2017-10-10,承德市,10.0,0
2017-10-10,沧州市,17.0,0
2017-10-10,廊坊市,10.0,0
2017-10-10,衡水市,17.0,0
2017-10-11,北京市,10.0,0
2017-10-11,天津市,24.0,0
2017-10-11,石家庄市,42.0,0
2017-10-11,唐山市,24.0,0
2017-10-11,秦皇岛市,14.0,0
2017-10-11,邯郸市,40.0,0
2017-10-11,邢台市,29.0,0
2017-10-11,保定市,23.0,0
2017-10-11,张家口市,16.0,0
2017-10-11,承德市,13.0,0
2017-10-11,沧州市,30.0,0
2017-10-11,廊坊市,18.0,0
2017-10-11,衡水市,28.0,0
2017-10-12,北京市,19.0,0
2017-10-12,天津市,42.0,0
2017-10-12,石家庄市,60.0,0
2017-10-12,唐山市,64.0,0
2017-10-12,秦皇岛市,25.0,0
2017-10-12,邯郸市,50.0,0
2017-10-12,邢台市,53.0,0
2017-10-12,保定市,50.0,0
2017-10-12,张家口市,21.0,0
2017-10-12,承德市,16.0,0
2017-10-12,沧州市,38.0,0
2017-10-12,廊坊市,25.0,0
2017-10-12,衡水市,42.0,0
2017-10-13,北京市,35.0,0
2017-10-13,天津市,76.0,0
2017-10-13,石家庄市,99.0,0
2017-10-13,唐山市,73.0,0
2017-10-13,秦皇岛市,53.0,0
2017-10-13,邯郸市,94.0,0
2017-10-13,邢台市,96.0,0
2017-10-13,保定市,65.0,0
2017-10-13,张家口市,14.0,0
2017-10-13,承德市,22.0,0
2017-10-13,沧州市,89.0,0
2017-10-13,廊坊市,56.0,0
2017-10-13,衡水市,108.0,0
2017-10-14,北京市,14.0,0
2017-10-14,天津市,46.0,0
2017-10-14,石家庄市,84.0,0
2017-10-14,唐山市,48.0,0
2017-10-14,秦皇岛市,15.0,0
2017-10-14,邯郸市,74.0,0
2017-10-14,邢台市,120.0,0
2017-10-14,保定市,36.0,0
2017-10-14,张家口市,18.0,0
2017-10-14,承德市,15.0,0
2017-10-14,沧州市,88.0,0
2017-10-14,廊坊市,37.0,0
2017-10-14,衡水市,91.0,0
2017-10-15,北京市,46.0,0
2017-10-15,天津市,78.0,0
2017-10-15,石家庄市,98.0,0
2017-10-15,唐山市,91.0,0
2017-10-15,秦皇岛市,17.0,0
2017-10-15,邯郸市,133.0,0
2017-10-15,邢台市,128.0,0
2017-10-15,保定市,61.0,0
2017-10-15,张家口市,36.0,0
2017-10-15,承德市,30.0,0
2017-10-15,沧州市,96.0,0
2017-10-15,廊坊市,47.0,0
2017-10-15,衡水市,93.0,0
2017-10-16,北京市,38.0,0
2017-10-16,天津市,51.0,0
2017-10-16,石家庄市,106.0,0
2017-10-16,唐山市,64.0,0
2017-10-16,秦皇岛市,20.0,0
2017-10-16,邯郸市,162.0,0
2017-10-16,邢台市,148.0,0
2017-10-16,保定市,84.0,0
2017-10-16,张家口市,24.0,0
2017-10-16,承德市,22.0,0
2017-10-16,沧州市,84.0,0
2017-10-16,廊坊市,52.0,0
2017-10-16,衡水市,148.0,0
2017-10-17,北京市,68.0,0
2017-10-17,天津市,34.0,0
2017-10-17,石家庄市,118.0,0
2017-10-17,唐山市,58.0,0
2017-10-17,秦皇岛市,29.0,0
2017-10-17,邯郸市,144.0,0
2017-10-17,邢台市,140.0,0
2017-10-17,保定市,76.0,0
2017-10-17,张家口市,59.0,0
2017-10-17,承德市,29.0,0
2017-10-17,沧州市,34.0,0
2017-10-17,廊坊市,45.0,0
2017-10-17,衡水市,122.0,0
2017-10-18,北京市,67.0,0
2017-10-18,天津市,55.0,0
2017-10-18,石家庄市,90.0,0
2017-10-18,唐山市,80.0,0
2017-10-18,秦皇岛市,46.0,0
2017-10-18,邯郸市,68.0,0
2017-10-18,邢台市,75.0,0
2017-10-18,保定市,74.0,0
2017-10-18,张家口市,54.0,0
2017-10-18,承德市,43.0,0
2017-10-18,沧州市,61.0,0
2017-10-18,廊坊市,60.0,0
2017-10-18,衡水市,90.0,0
2017-10-19,北京市,53.0,0
2017-10-19,天津市,76.0,0
2017-10-19,石家庄市,85.0,0
2017-10-19,唐山市,79.0,0
2017-10-19,秦皇岛市,57.0,0
2017-10-19,邯郸市,92.0,0
2017-10-19,邢台市,96.0,0
2017-10-19,保定市,71.0,0
2017-10-19,张家口市,39.0,0
2017-10-19,承德市,28.0,0
2017-10-19,沧州市,83.0,0
2017-10-19,廊坊市,43.0,0
2017-10-19,衡水市,82.0,0
2017-10-20,北京市,93.0,0
2017-10-20,天津市,84.0,0
2017-10-20,石家庄市,110.0,0
2017-10-20,唐山市,102.0,0
2017-10-20,秦皇岛市,72.0,0
2017-10-20,邯郸市,101.0,0
2017-10-20,邢台市,96.0,0
2017-10-20,保定市,94.0,0
2017-10-20,张家口市,41.0,0
2017-10-20,承德市,45.0,0
2017-10-20,沧州市,90.0,0
2017-10-20,廊坊市,76.0,0
2017-10-20,衡水市,100.0,0
2017-10-21,北京市,75.0,0
2017-10-21,天津市,69.0,0
2017-10-21,石家庄市,123.0,0
2017-10-21,唐山市,76.0,0
2017-10-21,秦皇岛市,47.0,0
2017-10-21,邯郸市,128.0,0
2017-10-21,邢台市,115.0,0
2017-10-21,保定市,87.0,0
2017-10-21,张家口市,22.0,0
2017-10-21,承德市,32.0,0
2017-10-21,沧州市,100.0,0
2017-10-21,廊坊市,56.0,0
2017-10-21,衡水市,148.0,0
2017-10-22,北京市,37.0,0
2017-10-22,天津市,29.0,0
2017-10-22,石家庄市,47.0,0
2017-10-22,唐山市,34.0,0
2017-10-22,秦皇岛市,11.0,0
2017-10-22,邯郸市,87.0,0
2017-10-22,邢台市,63.0,0
